Time	Temp	Hum	Baro	Acc(x)	Acc(y)	Acc(z)	Mag(x)	Mag(y)	Mag(z)	Gyro(x)	Gyro(y)	Gyro(z)	Light
19:04:28	-9999	-9999	1008.25	-7.2209125	0.30645782	6.493075	14.9375	17.125	-23.125	0.009773844	0.0012217305	-0.004886922	156.0
19:04:29	-9999	-9999	1008.19	-7.1251445	0.32561144	6.4739213	16.0625	17.5	-23.3125	0.015882496	0.010995574	-0.012217305	156.0
19:04:30	-9999	-9999	1008.19	-7.1059904	0.4213795	6.397307	16.375	16.9375	-23.375	0.010995574	-0.05009095	0.019547688	156.0
19:04:31	-9999	-9999	1008.19	-7.8529816	0.38307226	6.3589997	16.0	17.25	-22.0	-0.02687807	0.095294975	-0.039095376	158.0
19:04:32	-9999	-9999	1008.16	-8.178593	0.095768064	5.133168	17.25	17.375	-20.9375	-0.04886922	0.043982297	-0.05131268	161.0
19:04:33	-9999	-9999	1008.19	-7.5848308	0.21068975	5.93762	16.6875	17.625	-21.375	0.07086037	-0.007330383	-0.018325957	133.0
19:04:34	-9999	-9999	1008.1	-7.469909	0.38307226	6.090849	15.8125	17.8125	-20.375	0.02687807	-0.0061086523	0.014660766	152.0
19:04:35	-9999	-9999	1008.19	-7.603985	0.45968673	6.1100025	16.625	17.4375	-20.5625	-0.012217305	0.014660766	-0.002443461	152.0
19:04:36	-9999	-9999	1008.19	-7.4124484	0.51714754	6.0525417	16.5625	17.625	-19.625	0.030543262	0.009773844	-0.015882496	128.0
19:04:37	-9999	-9999	1008.25	-7.6231384	0.45968673	5.995081	17.375	17.5625	-18.25	-0.028099801	0.087964594	-0.08307768	159.0
19:04:38	-9999	-9999	1008.13	-7.699753	0.7086837	5.9759274	16.9375	17.75	-17.9375	-0.25289822	-0.11484267	0.07452556	159.0
19:04:39	-9999	-9999	1008.1	-7.5848308	0.5554548	5.9567738	15.5625	17.875	-17.875	-0.014660766	-0.032986723	0.039095376	156.0
19:04:40	-9999	-9999	1008.16	-7.603985	0.5363012	5.9184666	14.1875	17.0625	-17.75	0.02076942	0.013439035	-0.008552114	156.0
19:04:41	-9999	-9999	1008.16	-7.603985	0.5363012	5.9759274	13.5625	17.625	-16.875	0.002443461	-0.002443461	0.002443461	156.0
19:04:42	-9999	-9999	1008.22	-7.603985	0.51714754	5.9759274	13.1875	17.5	-17.5625	-0.018325957	-0.02565634	0.019547688	156.0
19:04:43	-9999	-9999	1008.19	-7.565677	0.5363012	6.0716953	12.5625	18.0	-17.375	-0.007330383	-0.009773844	0.007330383	156.0
19:04:44	-9999	-9999	1008.19	-7.6231384	0.51714754	6.0142345	12.625	17.625	-16.5	0.004886922	0.014660766	-0.002443461	156.0
19:04:45	-9999	-9999	1008.19	-7.6614456	0.5746084	5.9184666	13.5625	17.125	-18.125	0.018325957	0.008552114	0.0036651916	156.0
19:04:46	-9999	-9999	1008.22	-7.5848308	0.5554548	5.9567738	13.75	17.5	-17.9375	0.018325957	-0.004886922	0.007330383	156.0
19:04:47	-9999	-9999	1008.1	-7.565677	0.5746084	5.9759274	12.9375	17.125	-18.1875	0.015882496	0.002443461	-0.0061086523	156.0
19:04:48	-9999	-9999	1008.16	-7.5848308	0.45968673	5.995081	14.0625	17.375	-17.625	-0.0036651916	-0.002443461	0.0061086523	156.0
19:04:49	-9999	-9999	1008.13	-7.642292	0.49799395	5.8801594	13.25	17.0	-18.5	0.0061086523	0.004886922	-0.008552114	156.0
19:04:50	-9999	-9999	1008.16	-7.565677	0.5554548	6.033388	13.4375	17.1875	-18.6875	-0.0061086523	0.002443461	0.004886922	156.0
19:04:51	-9999	-9999	1008.13	-7.6614456	0.61291564	5.9184666	13.875	17.3125	-18.625	0.02565634	0.009773844	0.0012217305	156.0
19:04:52	-9999	-9999	1008.19	-7.6614456	0.51714754	6.0142345	14.375	16.8125	-18.625	-0.002443461	-0.010995574	0.009773844	156.0
19:04:53	-9999	-9999	1008.13	-7.6231384	0.5554548	6.0716953	14.0	17.0	-19.125	-0.0036651916	-0.007330383	-0.0036651916	156.0
19:04:54	-9999	-9999	1008.19	-7.5465236	0.38307226	6.033388	14.5625	16.875	-18.9375	-0.0036651916	0.008552114	-0.040317107	156.0
19:04:55	-9999	-9999	1008.13	-7.6614456	0.61291564	6.129156	14.625	17.1875	-18.9375	-0.007330383	-0.010995574	0.018325957	156.0
19:04:56	-9999	-9999	1008.19	-7.680599	0.80445176	6.0142345	14.625	17.1875	-19.1875	0.013439035	0.0	0.0012217305	156.0
19:04:57	-9999	-9999	1008.13	-7.5465236	0.5746084	6.090849	13.875	19.75	-19.25	0.037873644	-0.002443461	0.0036651916	156.0
19:04:58	-9999	-9999	1008.16	-7.6231384	0.47884035	6.0142345	14.0625	22.8125	-20.3125	0.013439035	0.007330383	-0.007330383	158.0
19:04:59	-9999	-9999	1008.19	-7.6614456	0.8810662	5.9759274	15.0	24.0625	-22.125	0.002443461	-0.004886922	0.02687807	158.0
19:05:00	-9999	-9999	1008.19	-7.7572136	1.7238252	5.650316	17.25	23.25	-24.125	0.018325957	0.0012217305	0.004886922	158.0
19:05:01	-9999	-9999	1008.13	-7.8146744	1.685518	5.803545	19.5625	19.375	-25.25	-0.028099801	-0.034208454	0.007330383	166.0
19:05:02	-9999	-9999	1008.13	-7.8912888	1.4939818	5.803545	17.4375	19.875	-23.3125	0.04153884	0.042760566	-0.02321288	205.0
19:05:03	-9999	-9999	1008.19	-7.5082164	1.0342951	5.765238	19.875	21.8125	-27.25	0.007330383	0.040317107	-0.007330383	238.0
19:05:04	-9999	-9999	1008.25	-7.335834	1.091756	6.2249246	22.375	18.0	-28.0	-0.002443461	-0.030543262	0.004886922	266.0
19:05:05	-9999	-9999	1008.16	-7.9870567	1.0342951	6.646304	22.75	16.375	-27.25	-0.018325957	0.02565634	-0.08307768	280.0
19:05:06	-9999	-9999	1008.16	-6.9527617	0.91937345	6.090849	21.1875	20.0625	-27.5	-0.036651913	-0.047647487	0.029321533	280.0
19:05:07	-9999	-9999	1008.13	-7.240066	0.5746084	6.5696893	28.25	18.0	-31.25	0.0036651916	0.030543262	-0.0036651916	294.0
19:05:08	-9999	-9999	1008.04	-7.5082164	0.076614454	6.090849	22.375	16.4375	-23.3125	-0.034208454	0.02565634	-0.02076942	294.0
19:05:09	-9999	-9999	1008.04	-7.201759	0.4213795	6.3206925	21.125	20.4375	-21.6875	-0.0036651916	0.029321533	-0.035430185	280.0
19:05:10	-9999	-9999	1008.1	-7.469909	1.6663644	5.9567738	29.625	28.125	-25.6875	0.06841691	0.040317107	0.017104227	280.0
19:05:11	-9999	-9999	1008.1	-7.603985	0.78529817	6.3781533	30.875	16.625	-24.0625	0.012217305	-0.02565634	-0.02687807	238.0
19:05:12	-9999	-9999	1008.1	-7.5082164	0.076614454	6.2823853	26.375	15.6875	-22.625	0.012217305	0.002443461	-0.014660766	238.0
19:05:13	-9999	-9999	1008.07	-7.4124484	0.0	6.090849	19.0	12.8125	-18.3125	0.02565634	0.04153884	0.0	224.0
19:05:14	-9999	-9999	1008.07	-7.393295	0.15322891	6.4739213	17.3125	19.5625	-18.875	-0.014660766	-0.09162979	0.047647487	196.0
19:05:15	-9999	-9999	1008.07	-7.393295	0.51714754	6.301539	20.25	19.0625	-19.5	-0.037873644	-0.015882496	0.009773844	168.0
19:05:16	-9999	-9999	1008.07	-7.4124484	0.7086837	6.1866174	21.6875	16.8125	-20.6875	0.010995574	-0.0036651916	0.02076942	168.0
19:05:17	-9999	-9999	1008.1	-7.3549876	1.3215994	6.167464	19.875	15.5625	-19.5	0.018325957	-0.013439035	0.017104227	168.0
19:05:18	-9999	-9999	1008.1	-7.4124484	1.4556746	5.9184666	18.1875	17.1875	-18.5625	0.02565634	0.037873644	-0.02687807	168.0
19:05:20	-9999	-9999	1008.13	-7.5465236	1.283292	6.0525417	17.9375	18.5	-18.6875	0.013439035	0.007330383	-0.035430185	168.0
19:05:21	-9999	-9999	1008.07	-7.393295	1.1300632	6.090849	19.25	20.375	-20.4375	0.02076942	0.010995574	-0.03176499	168.0
19:05:22	-9999	-9999	1008.00995	-7.603985	1.340753	5.93762	18.4375	18.0	-20.625	0.036651913	0.043982297	-0.02687807	168.0
19:05:23	-9999	-9999	1007.93	-7.642292	1.091756	6.205771	18.5625	19.875	-20.75	0.0	0.040317107	-0.04642576	168.0
19:05:24	-9999	-9999	1007.95996	-7.5082164	0.91937345	6.2632318	21.25	18.875	-21.4375	0.004886922	0.02687807	-0.02443461	168.0
19:05:25	-9999	-9999	1008.00995	-7.699753	0.842759	6.0716953	19.75	15.5	-20.25	0.029321533	-0.007330383	-0.0012217305	196.0
19:05:26	-9999	-9999	1007.88995	-7.3549876	1.2449849	5.765238	14.5625	16.125	-20.875	0.080634214	-0.02076942	0.015882496	196.0
19:05:27	-9999	-9999	1008.00995	-7.3166804	0.9576807	6.129156	15.6875	17.25	-21.1875	0.029321533	0.03176499	-0.0061086523	196.0
19:05:28	-9999	-9999	1007.98	-7.335834	1.0726024	6.129156	18.375	19.8125	-21.3125	-0.07696902	-0.059864793	0.062308256	196.0
19:05:29	-9999	-9999	1007.82996	-7.144298	0.6703765	5.9567738	20.1875	17.0	-23.75	0.14294247	-0.05009095	0.08307768	196.0
19:05:30	-9999	-9999	1007.86	-8.00621	0.9576807	6.244078	15.125	14.5625	-22.1875	-0.061086524	0.034208454	-0.061086524	168.0
19:05:31	-9999	-9999	1007.8	-7.603985	0.7086837	6.3589997	8.3125	21.6875	-25.375	-0.06719518	0.06841691	-0.0061086523	168.0
19:05:32	-9999	-9999	1007.82996	-7.431602	0.8619126	5.861006	16.6875	26.5	-29.4375	0.06841691	0.0	0.02687807	168.0
19:05:33	-9999	-9999	1007.74	-7.929596	0.9959879	5.9184666	21.5625	21.375	-30.125	0.052534413	0.042760566	0.032986723	168.0
19:05:34	-9999	-9999	1007.8	-7.73806	1.091756	6.033388	18.6875	19.1875	-30.125	-0.030543262	-0.043982297	0.013439035	154.0
19:05:35	-9999	-9999	1007.68	-7.489063	1.091756	5.9567738	20.3125	21.9375	-32.125	-0.02443461	0.02687807	-0.0012217305	182.0
19:05:36	-9999	-9999	1007.64996	-7.335834	1.2641385	5.765238	22.25	16.625	-30.8125	0.015882496	-0.029321533	0.07452556	196.0
19:05:37	-9999	-9999	1007.63	-7.6231384	0.45968673	5.9759274	19.5625	13.75	-29.125	-0.0036651916	-0.012217305	-0.014660766	196.0
19:05:38	-9999	-9999	1007.69	-7.1059904	0.91937345	6.0142345	16.3125	10.5625	-24.8125	-0.03176499	-0.009773844	-0.017104227	210.0
19:05:39	-9999	-9999	1007.6	-7.469909	0.6703765	5.803545	15.375	13.25	-23.875	-0.040317107	-0.042760566	-0.008552114	168.0
19:05:40	-9999	-9999	1007.44	-6.9719152	0.7278373	5.841852	12.125	14.75	-23.5	0.002443461	-0.008552114	0.058643065	181.0
19:05:41	-9999	-9999	1007.5	-7.201759	0.80445176	5.9759274	13.1875	15.25	-22.625	0.037873644	0.019547688	0.029321533	195.0
19:05:42	-9999	-9999	1007.6	-7.776367	0.93852705	5.9184666	16.1875	16.9375	-22.1875	-0.028099801	0.042760566	-0.02565634	196.0
19:05:43	-9999	-9999	1007.6	-7.872135	1.1300632	5.66947	15.875	16.1875	-21.375	0.15515977	0.17959438	0.007330383	238.0
19:05:44	-9999	-9999	1007.69	-6.3589997	0.9768343	5.401319	18.875	18.25	-23.375	0.12705997	-0.15271631	0.12095132	238.0
19:05:45	-9999	-9999	1007.57	-6.742072	1.3215994	5.841852	19.125	17.5	-23.5625	0.1600467	-0.010995574	0.073303826	252.0
19:05:46	-9999	-9999	1007.56	-6.9719152	0.91937345	5.2289367	19.3125	17.6875	-25.3125	0.052534413	0.052534413	-0.028099801	252.0
19:05:47	-9999	-9999	1007.54	-9.519346	0.59376204	5.4779334	20.0	16.0	-25.0	-0.032986723	0.2773328	-0.08552113	196.0
19:05:48	-9999	-9999	1007.6	-8.331821	1.1300632	5.401319	16.8125	12.3125	-23.6875	-0.043982297	0.04520403	0.06841691	154.0
19:05:49	-9999	-9999	1007.41	-2.8538885	1.9728222	7.8146744	12.3125	10.6875	-24.75	0.548557	-1.9877555	-0.065973446	154.0
19:05:50	-9999	-9999	1007.38	2.4133554	5.803545	7.2592196	-7.9375	7.125	-24.625	1.5601498	-0.63163465	0.39584067	182.0
19:05:51	-9999	-9999	1007.32	0.32561144	2.777274	9.289502	-6.125	12.125	-23.625	-0.034208454	0.06841691	0.18570304	168.0
19:05:52	-9999	-9999	1007.38	7.2592196	3.2944214	6.8569937	-14.4375	13.0	-17.5625	-0.29810223	-1.1545353	0.5766568	112.0
19:05:53	-9999	-9999	1007.32	1.0342951	2.030283	9.500193	-7.375	15.625	-23.625	0.004886922	1.0238101	0.23457226	170.0
19:05:54	-9999	-9999	1007.44995	-0.82360536	3.3901896	8.734048	4.0625	15.25	-26.5	-0.31764993	-0.21746802	0.26389378	253.0
19:05:55	-9999	-9999	1007.36	-0.1340753	2.4708161	7.603985	3.0625	17.0	-27.375	-0.1001819	0.57543504	-0.2919936	225.0
19:05:56	-9999	-9999	1007.38995	5.554548	5.746084	8.082825	-11.3125	13.0	-23.6875	0.0036651916	0.5742133	-0.6939429	168.0
19:05:57	-9999	-9999	1007.50995	6.991069	3.9839516	4.1371803	-14.4375	8.6875	-15.875	0.25289822	0.06352998	-0.2406809	0.0
19:05:58	-9999	-9999	1007.32	6.4739213	2.0685902	6.7803793	-14.625	18.25	-22.4375	-0.089186326	0.19914207	0.02076942	0.0
19:05:59	-9999	-9999	1007.41	6.339846	2.4133554	6.991069	-16.8125	14.75	-26.125	-0.07819075	0.07941248	0.042760566	0.0
19:06:00	-9999	-9999	1007.23	6.3781533	2.1452048	7.201759	-18.125	17.3125	-30.75	0.042760566	-0.014660766	0.018325957	0.0
19:06:01	-9999	-9999	1007.38	6.5696893	2.0111294	7.489063	-15.8125	11.6875	-29.625	0.09896017	-0.15393804	0.059864793	0.0
19:06:02	-9999	-9999	1007.41	6.3206925	1.6663644	7.0485296	-10.6875	15.75	-33.5	-0.036651913	0.021991149	-0.012217305	0.0
19:06:03	-9999	-9999	1007.38	6.933608	2.2409728	7.776367	-11.375	15.1875	-27.75	-0.20158553	0.10995574	0.08307768	0.0
19:06:04	-9999	-9999	1007.29	6.2823853	1.5897499	6.6079965	-10.8125	14.9375	-27.1875	0.10751228	0.0036651916	-0.034208454	0.0
19:06:05	-9999	-9999	1007.32	6.1100025	1.4173675	6.531382	-16.0625	11.5	-26.6875	0.035430185	-0.095294975	-0.010995574	0.0
19:06:06	-9999	-9999	1007.35	6.397307	1.340753	6.7229185	-15.6875	15.625	-24.25	0.002443461	0.0061086523	-0.040317107	0.0
19:06:07	-9999	-9999	1007.23	6.8569937	0.8810662	7.489063	-14.3125	20.1875	-23.1875	-0.12583824	0.08307768	0.042760566	0.0
19:06:08	-9999	-9999	1007.19995	6.435614	0.63206923	7.9104424	-15.875	19.8125	-28.25	-0.032986723	-0.0061086523	-0.02076942	0.0
19:06:09	-9999	-9999	1007.19995	6.301539	0.6895301	7.4124484	-20.8125	18.75	-30.9375	0.032986723	0.02076942	-0.0061086523	0.0
19:06:10	-9999	-9999	1007.25995	6.6654577	1.3215994	7.680599	-23.3125	15.4375	-30.25	-0.019547688	0.05009095	0.05009095	0.0
19:06:11	-9999	-9999	1007.35	5.650316	0.22984336	7.7572136	-28.0625	11.4375	-32.6875	0.002443461	-0.018325957	0.002443461	0.0
19:06:12	-9999	-9999	1007.19995	5.9567738	0.22984336	7.7189064	-24.875	8.75	-26.875	-0.02565634	0.04642576	0.004886922	0.0
19:06:13	-9999	-9999	1007.41	5.9759274	1.8387469	7.5465236	-25.1875	8.25	-27.1875	0.062308256	0.019547688	-0.030543262	0.0
19:06:14	-9999	-9999	1007.23	5.803545	1.6663644	7.6231384	-24.4375	8.9375	-27.5625	0.032986723	-0.002443461	0.036651913	0.0
19:06:15	-9999	-9999	1007.32	5.803545	1.7046716	7.603985	-24.5625	8.375	-27.25	0.009773844	0.010995574	-0.0012217305	0.0
19:06:16	-9999	-9999	1007.35	5.209783	1.436521	8.0445175	-24.0	8.4375	-28.0625	0.036651913	0.0061086523	0.08307768	0.0
19:06:17	-9999	-9999	1007.25995	5.2863975	1.532289	8.0445175	-23.9375	8.5625	-28.1875	0.0061086523	-0.007330383	-0.0061086523	0.0
19:06:18	-9999	-9999	1007.35	5.66947	1.8387469	7.52737	-25.4375	7.9375	-26.1875	-0.47891834	0.68294734	-0.056199603	0.0
19:06:19	-9999	-9999	1007.29	4.673482	0.80445176	8.542512	-22.625	10.625	-29.375	0.010995574	0.039095376	-0.014660766	0.0
19:06:20	-9999	-9999	1007.32	4.0797195	0.82360536	9.193734	-21.3125	10.625	-31.3125	0.047647487	-0.09040806	-0.002443461	0.0
19:06:21	-9999	-9999	1007.29	4.5777135	1.6280571	8.619126	-22.25	8.5	-30.375	0.3848451	-0.12339478	-0.10751228	0.0
19:06:22	-9999	-9999	1007.35	4.232949	3.9073372	7.2783732	-21.75	-0.1875	-30.5625	0.22235495	-0.056199603	0.08552113	0.0
19:06:23	-9999	-9999	1007.29	5.2289367	2.5091233	7.7189064	-24.1875	6.0625	-28.1875	-0.1001819	0.17104226	0.09896017	10.0
19:06:24	-9999	-9999	1007.25995	5.1523223	1.3599066	8.101978	-23.75	9.1875	-28.8125	-0.021991149	-0.017104227	-0.096516706	6.0
19:06:25	-9999	-9999	1007.32	5.7843914	1.9536686	7.565677	-24.5625	8.4375	-27.9375	0.03176499	-0.056199603	-0.02076942	10.0
19:06:26	-9999	-9999	1007.32	5.66947	1.436521	7.872135	-24.25	9.875	-28.0	-0.04642576	-0.080634214	0.087964594	12.0
19:06:27	-9999	-9999	1007.32	5.650316	0.076614454	8.159439	-23.125	15.0625	-27.8125	-0.18448131	-0.05497787	0.002443461	5.0
19:06:28	-9999	-9999	1007.32	4.060566	0.38307226	8.676587	-21.3125	12.3125	-30.6875	-0.119729586	0.31398472	-0.11362094	7.0
19:06:29	-9999	-9999	1007.32	5.841852	1.1875241	7.680599	-24.5	11.375	-27.3125	0.09162979	0.06352998	0.037873644	6.0
19:06:30	-9999	-9999	1007.29	5.9184666	1.4939818	7.699753	-24.875	9.8125	-27.5	-0.0061086523	-0.037873644	0.008552114	6.0
19:06:31	-9999	-9999	1007.32	5.3821654	0.7086837	8.159439	-22.75	11.6875	-29.3125	0.06841691	-0.09040806	0.07574729	5.0
19:06:32	-9999	-9999	1007.29	6.244078	2.030283	7.1251445	-23.25	9.4375	-26.8125	0.040317107	0.009773844	0.032986723	12.0
19:06:33	-9999	-9999	1007.29	6.14831	2.1068976	7.2783732	-20.5625	9.875	-24.6875	0.05009095	0.008552114	0.059864793	12.0
19:06:34	-9999	-9999	1007.32	6.1866174	2.2601264	7.2592196	-14.25	11.3125	-22.5625	-0.05131268	0.05131268	-0.040317107	10.0
19:06:35	-9999	-9999	1007.23	5.4204726	2.1452048	7.9104424	-4.75	17.5625	-16.8125	0.07086037	-0.021991149	0.042760566	10.0
19:06:36	-9999	-9999	1007.29	5.592855	1.9919758	8.00621	-17.125	20.75	-27.3125	0.05009095	0.009773844	0.05131268	12.0
19:06:37	-9999	-9999	1007.35	5.592855	1.5514427	7.9104424	-18.9375	22.625	-32.5625	0.040317107	-0.029321533	0.032986723	12.0
19:06:38	-9999	-9999	1007.23	5.746084	1.436521	7.833828	-10.375	17.9375	-25.6875	0.05131268	-0.087964594	0.02443461	12.0
19:06:39	-9999	-9999	1007.11	6.0142345	0.8619126	7.73806	-13.1875	16.5625	-26.1875	-0.034208454	-0.02443461	0.0061086523	15.0
19:06:40	-9999	-9999	1007.11	7.144298	0.9959879	7.0485296	-14.9375	19.0625	-26.875	-0.030543262	-0.09162979	0.021991149	19.0
19:06:41	-9999	-9999	1007.23	7.5848308	0.91937345	6.5505357	-15.625	23.0	-23.4375	-0.057421334	-0.058643065	-0.004886922	17.0
19:06:42	-9999	-9999	1007.25995	7.642292	1.2066777	6.6654577	-21.125	20.9375	-19.625	-0.0842994	-0.15271631	-0.14782938	19.0
19:06:43	-9999	-9999	1007.13995	7.431602	0.93852705	6.2823853	-25.125	19.25	-17.1875	-0.2761111	0.10873401	-0.17715092	20.0
19:06:44	-9999	-9999	1007.17	6.991069	0.82360536	6.646304	-30.5	16.5	-17.5	-0.35796702	0.22724187	-0.20769419	24.0
19:06:45	-9999	-9999	1007.23	4.2904096	0.34476504	8.236053	-27.875	14.6875	-22.4375	0.095294975	0.064751714	-0.11728613	19.0
19:06:46	-9999	-9999	1007.07996	4.9224787	0.7278373	6.9719152	-29.3125	14.5625	-22.0	0.39828414	0.15149458	-0.17592919	17.0
19:06:47	-9999	-9999	1007.19995	4.2904096	-1.6472107	8.465898	-24.75	14.5	-24.3125	0.095294975	-0.013439035	0.13927728	17.0
19:06:48	-9999	-9999	1007.19995	4.0414124	-0.9576807	8.734048	-23.25	17.875	-24.5625	-0.018325957	-0.014660766	-0.05375614	20.0
19:06:49	-9999	-9999	1007.23	4.76925	0.32561144	8.159439	-22.25	18.25	-23.5	0.032986723	-0.021991149	0.089186326	17.0
19:06:50	-9999	-9999	1007.32	5.1140146	2.0111294	8.082825	-24.25	18.4375	-27.0625	0.04886922	0.02687807	-0.064751714	13.0
19:06:51	-9999	-9999	1007.19995	5.3438582	2.0685902	8.446744	-22.8125	14.75	-25.5625	0.065973446	-0.013439035	0.0720821	8.0
19:06:52	-9999	-9999	1007.11	5.1140146	1.7429788	8.37013	-19.3125	19.4375	-24.125	0.09040806	-0.002443461	0.07452556	10.0
19:06:53	-9999	-9999	1007.11	4.76925	1.532289	9.059659	-20.1875	18.6875	-26.5625	-0.004886922	0.12217305	0.040317107	12.0
19:06:54	-9999	-9999	1007.19995	4.8841715	1.091756	8.312668	-18.75	21.0	-24.3125	-0.017104227	0.07819075	0.09896017	15.0
19:06:55	-9999	-9999	1007.23	4.76925	0.5746084	8.829816	-19.3125	21.4375	-32.0625	0.10629055	0.009773844	0.11484267	12.0
19:06:56	-9999	-9999	1007.13995	4.5394063	0.4213795	8.1402855	-17.0	17.0	-27.9375	0.112399206	0.02443461	0.10629055	12.0
19:06:57	-9999	-9999	1007.13995	4.596867	0.38307226	8.734048	-15.0	19.0	-26.5	-0.012217305	0.07086037	0.047647487	10.0
19:06:59	-9999	-9999	1007.17	4.711789	0.8810662	8.868123	-13.0	20.1875	-25.25	0.07086037	0.02565634	0.02687807	8.0
19:07:00	-9999	-9999	1007.19995	4.367024	0.6895301	8.485051	-13.5625	20.1875	-25.0	0.012217305	0.036651913	-0.004886922	8.0
19:07:01	-9999	-9999	1007.19995	4.405331	1.0342951	8.408437	-11.0625	19.75	-23.75	0.05131268	0.002443461	0.05497787	8.0
19:07:02	-9999	-9999	1007.17	4.4244847	1.1492168	8.619126	-10.875	19.6875	-24.75	0.09040806	-0.02565634	0.12950343	8.0
19:07:03	-9999	-9999	1007.05	4.7309427	1.4939818	8.944737	-9.4375	18.9375	-26.0625	0.019547688	-0.042760566	0.21135938	12.0
19:07:04	-9999	-9999	1007.11	4.1180267	1.1300632	8.599973	-7.75	17.9375	-26.6875	0.028099801	0.10140363	0.035430185	15.0
19:07:05	-9999	-9999	1007.07996	4.3287168	1.3790601	8.63828	-6.9375	17.75	-27.875	0.25778514	-0.17837265	0.13805555	13.0
19:07:06	-9999	-9999	1007.05	4.654328	1.2258313	9.021352	-6.25	13.5625	-26.5625	-0.013439035	0.010995574	0.11728613	12.0
19:07:07	-9999	-9999	1007.05	4.156334	0.90021986	8.255207	-5.3125	16.125	-27.75	0.12217305	-0.061086524	0.062308256	12.0
19:07:08	-9999	-9999	1007.11	5.056554	1.2258313	8.983045	-1.1875	12.1875	-23.125	0.18936823	-0.04153884	0.07574729	12.0
19:07:09	-9999	-9999	1007.05	4.6926355	0.9959879	8.485051	1.125	14.1875	-23.5	-0.04642576	0.02443461	0.064751714	12.0
19:07:10	-9999	-9999	1007.07996	3.7541082	2.777274	8.829816	4.1875	10.125	-26.5625	0.22968534	-0.056199603	0.14049901	112.0
19:07:11	-9999	-9999	1007.11	4.271256	2.6431987	8.734048	7.5625	5.9375	-23.625	-0.0061086523	0.12950343	0.11362094	135.0
19:07:12	-9999	-9999	1006.99	4.0414124	2.2409728	8.42759	6.3125	1.5625	-24.8125	0.04642576	-0.12950343	0.14660765	131.0
19:07:13	-9999	-9999	1007.07996	5.4779334	1.9919758	8.63828	2.3125	3.8125	-24.75	-0.028099801	-0.036651913	0.16737708	121.0
19:07:14	-9999	-9999	1006.99	5.4204726	1.6280571	7.5848308	-1.875	4.3125	-27.75	0.018325957	0.019547688	0.05009095	121.0
19:07:15	-9999	-9999	1007.13995	6.0142345	0.90021986	7.9870567	-2.875	5.8125	-29.5	-0.036651913	0.002443461	0.14049901	112.0
19:07:16	-9999	-9999	1007.01996	6.1866174	0.32561144	7.3166804	-4.6875	6.75	-28.625	-0.09407325	0.052534413	-0.037873644	108.0
19:07:17	-9999	-9999	1007.17	6.3589997	0.40222588	6.83784	-7.5625	8.25	-28.3125	0.14538592	-0.21502456	-0.09773844	110.0
19:07:18	-9999	-9999	1006.95996	6.8569937	0.2873042	7.680599	-9.0	10.25	-30.5	-0.1001819	0.13439035	-0.17837265	110.0
19:07:19	-9999	-9999	1006.99	5.535394	1.1492168	6.895301	-6.5625	14.8125	-31.0625	-0.036651913	0.042760566	-0.25289822	113.0
19:07:20	-9999	-9999	1007.05	6.6271505	2.4708161	7.489063	-9.125	13.8125	-29.4375	0.61941737	-0.4251622	-0.752586	115.0
19:07:21	-9999	-9999	1006.99	5.7269306	1.5514427	7.872135	-15.875	13.5625	-29.0625	-0.13316862	0.02076942	-0.13194689	136.0
19:07:22	-9999	-9999	1007.01996	6.4164605	1.4939818	7.240066	-15.8125	15.625	-24.0625	-0.029321533	0.02321288	-0.008552114	106.0
19:07:23	-9999	-9999	1007.01996	5.803545	0.7469909	7.8529816	-12.875	22.0625	-26.125	0.0061086523	-0.09040806	-0.029321533	94.0
19:07:24	-9999	-9999	1007.01996	5.4779334	0.5746084	7.9104424	-17.875	19.75	-30.0625	-0.15882497	0.17104226	-0.028099801	94.0
19:07:25	-9999	-9999	1007.05	5.4779334	1.4173675	7.795521	-18.125	15.0625	-27.625	-0.028099801	-0.014660766	-0.019547688	99.0
19:07:26	-9999	-9999	1007.05	5.7843914	1.5897499	7.9487495	-12.3125	16.5	-24.8125	-0.002443461	0.0061086523	0.0036651916	99.0
19:07:27	-9999	-9999	1006.99	5.497087	1.340753	7.335834	-15.375	21.3125	-24.9375	-0.040317107	-0.004886922	-0.008552114	96.0
19:07:28	-9999	-9999	1006.93	5.861006	0.6895301	8.101978	-11.8125	20.75	-26.0	0.0012217305	-0.018325957	0.013439035	96.0
19:07:29	-9999	-9999	1007.01996	5.746084	0.30645782	8.197746	-14.25	21.375	-27.75	-0.029321533	-0.02687807	0.035430185	96.0
19:07:30	-9999	-9999	1006.89996	5.995081	0.2681506	8.00621	-17.3125	24.0625	-28.375	-0.019547688	-0.032986723	-0.02076942	96.0
19:07:31	-9999	-9999	1007.01996	5.554548	-0.5746084	7.776367	-16.3125	13.9375	-24.9375	0.02565634	0.49235737	0.12950343	87.0
19:07:32	-9999	-9999	1006.93	3.083732	0.32561144	9.270349	-13.375	15.125	-28.8125	0.047647487	-0.24678956	0.056199603	99.0
19:07:33	-9999	-9999	1006.93	3.8881836	1.532289	8.7532015	-14.0625	14.125	-28.1875	0.03176499	-0.06841691	-0.0061086523	108.0
19:07:34	-9999	-9999	1007.11	3.371036	1.2641385	9.442732	-12.9375	17.0	-28.125	0.12705997	-0.087964594	0.0	112.0
