Time,Temp,Hum,Baro,Acc(x),Acc(y),Acc(z),LinAcc(x),LinAcc(y),LinAcc(z),Mag(x),Mag(y),Mag(z),Degrees,DegreesAvg,Turn,TurnAbs,Gyro(x),Gyro(y),Gyro(z),Light,Lat,Long,Stop
1477086592845,-9999,-9999,988.26874,0.19917297,1.470047,9.685745,-2.2625043,-0.5573578,0.28317738,-17.02385,14.920616,0.19607544,51.983734,59.71078982,-9999,-9999,0.105270386,0.15127563,0.37294006,474.0,-9999,-9999,-9999
1477086592960,-9999,-9999,988.295,0.34042358,1.5789795,10.043686,-1.756263,-0.57031417,0.74732494,-14.318085,16.928864,-0.5630493,49.40335,59.44669311999999,-9999,-9999,0.05999756,-0.04206848,0.32659912,483.0,-9999,-9999,-9999
1477086593072,-9999,-9999,988.2686,0.48527527,1.3407593,9.964676,-1.8142419,-0.7672429,0.5855322,-14.492607,17.97657,-0.73165894,46.454987,59.130862459999996,-9999,-9999,0.0871582,0.043151855,0.36280823,499.0,-9999,-9999,-9999
1477086593181,-9999,-9999,988.2417,0.31169128,1.2162628,10.347748,-2.0771298,-0.8501911,0.9771471,-13.619614,19.024086,-0.1411438,43.927032,58.76270938,-9999,-9999,0.0871582,0.022918701,0.34736633,513.0,-9999,-9999,-9999
1477086593288,-9999,-9999,988.21564,0.34162903,1.2342224,10.351334,-1.8861699,-0.88964844,0.9338722,-12.222481,18.67485,-1.4913559,41.522705,58.34792788,-9999,-9999,0.05999756,-0.011169434,0.4070282,526.0,-9999,-9999,-9999
1477086593399,-9999,-9999,988.2684,-0.6759033,1.118103,10.31781,-2.9427216,-1.0118632,1.0397291,-11.524391,18.587494,-2.2510529,39.024445,57.88712466,-9999,-9999,0.098342896,0.05860901,0.38305664,542.0,-9999,-9999,-9999
1477086593509,-9999,-9999,988.1892,-7.4768066E-4,1.1168976,10.183746,-2.301655,-0.9604366,0.80869675,-11.349487,18.063927,-3.8541794,37.026733,57.38821658,-9999,-9999,0.10473633,0.061264038,0.4235382,574.0,-9999,-9999,-9999
1477086593621,-9999,-9999,988.2677,-0.028274536,0.9708557,10.247192,-2.3969717,-1.0954227,0.7781191,-10.127258,15.880775,-3.4322739,35.906464,56.87169192000001,-9999,-9999,0.08822632,0.034103394,0.42726135,587.0,-9999,-9999,-9999
1477086593740,-9999,-9999,988.24133,-0.42332458,1.1468353,10.293869,-2.6093524,-0.907923,1.0081787,-8.730125,15.7938,-1.0694504,34.727142,56.32712160000001,-9999,-9999,0.1425476,0.06340027,0.38252258,598.0,-9999,-9999,-9999
1477086593846,-9999,-9999,988.24146,-0.019897461,1.1683807,10.152618,-2.2289386,-0.96311474,0.73005676,-8.992004,18.41278,2.220726,32.816956,55.748156120000004,-9999,-9999,0.14840698,0.038360596,0.38891602,620.0,-9999,-9999,-9999
1477086593961,-9999,-9999,988.2937,-0.66633606,1.2150574,9.861725,-2.868278,-0.9288964,0.33856678,-9.865189,21.817589,2.5585175,30.585571,55.12844114000001,-9999,COUNTERCLOCKWISE,0.17611694,0.09588623,0.35855103,633.0,-9999,-9999,-9999
1477086594071,-9999,-9999,988.2148,-0.642395,1.4712372,10.213669,-2.7994814,-0.6459751,0.699255,-9.166718,23.301697,1.9680023,28.306152,54.466523380000005,-9999,COUNTERCLOCKWISE,0.11752319,-0.034606934,0.37612915,648.0,-9999,-9999,-9999
1477086594179,-9999,-9999,988.241,-0.21742249,1.3850555,9.38887,-2.392048,-0.71396375,-0.036409378,-10.825539,25.397682,-0.14133453,26.858429,53.78766046000001,-9999,COUNTERCLOCKWISE,0.2544098,0.2029419,0.30262756,663.0,-9999,-9999,-9999
1477086594289,-9999,-9999,988.24097,1.5423126,0.9612732,12.300217,-1.2284336,-0.903049,2.2857447,-12.135124,24.785995,-4.0225983,26.03891,53.101494660000014,-9999,COUNTERCLOCKWISE,0.09194946,-0.14006042,0.25842285,692.0,-9999,-9999,-9999
1477086594396,-9999,-9999,988.24115,1.4513397,0.24182129,11.392807,-0.76075625,-1.8437531,1.9849567,-11.960602,23.4766,-5.20401,26.091461,52.42776968000002,-9999,COUNTERCLOCKWISE,-0.018295288,-0.2865448,0.5854492,718.0,-9999,-9999,-9999
1477086594506,-9999,-9999,988.24084,-0.20185852,1.5921478,9.48703,-2.2700307,-0.4973929,0.56372166,-11.437035,22.95227,-3.1791687,26.008118,51.753077920000024,-9999,COUNTERCLOCKWISE,0.24055481,0.49749756,0.24349976,753.0,-9999,-9999,-9999
1477086594613,-9999,-9999,988.24084,2.65802,0.78530884,12.498932,0.72293305,-1.353795,3.0391207,-10.30159,23.301697,-3.0101776,25.393158,51.06001212000002,-9999,COUNTERCLOCKWISE,-0.13441467,-0.30677795,0.4187317,729.0,-9999,-9999,-9999
1477086594720,-9999,-9999,988.2671,-0.15995789,0.13049316,10.308243,-2.5427165,-1.9720695,0.95343494,-10.30159,22.952652,-2.1665573,25.181396,50.35290884000002,-9999,COUNTERCLOCKWISE,-0.15145874,-0.14645386,0.39050293,762.0,-9999,-9999,-9999
1477086594829,-9999,-9999,988.26697,0.8300476,0.90740967,9.773132,-1.6373794,-1.1008272,0.39845467,-10.214233,23.127174,-1.6601563,24.855652,49.63490042000002,-9999,COUNTERCLOCKWISE,0.12445068,0.53530884,0.42407227,762.0,-9999,-9999,-9999
1477086594939,-9999,-9999,988.2931,1.1005859,0.5279236,10.546463,-1.3720694,-1.4468081,1.1535921,-8.294106,23.47641,-1.4915466,23.129822,48.87519278000003,-9999,COUNTERCLOCKWISE,0.024307251,0.08683777,0.18331909,763.0,-9999,-9999,-9999
1477086595050,-9999,-9999,988.26685,0.33325195,0.7434082,9.922775,-2.2538366,-1.222608,0.3752241,-9.428978,24.524498,-2.3353577,22.52768,48.106801680000025,-9999,COUNTERCLOCKWISE,0.037628174,-0.1842804,0.32499695,763.0,-9999,-9999,-9999
1477086595162,-9999,-9999,988.2146,1.1101685,1.2677307,10.607513,-1.5300958,-0.6917926,1.0028782,-8.119202,25.048256,-1.4070511,21.53482,47.31768668000001,-9999,COUNTERCLOCKWISE,0.09036255,0.075653076,0.31274414,776.0,-9999,-9999,-9999
1477086595273,-9999,-9999,988.21436,1.4130249,1.1851349,10.31662,-1.0361831,-0.82176566,0.9284239,-7.071495,25.833702,-0.4787445,19.914642,46.49911672000001,-9999,COUNTERCLOCKWISE,0.10473633,0.16938782,0.33351135,785.0,-9999,-9999,-9999
1477086595383,-9999,-9999,988.2405,1.1760101,0.64764404,10.080795,-1.385864,-1.3499265,0.7032728,-5.849266,25.833893,-0.56324005,18.139984,45.6324138,-9999,COUNTERCLOCKWISE,0.05253601,-0.015960693,0.21847534,785.0,-9999,-9999,-9999
1477086595491,-9999,-9999,988.26697,2.0726318,0.6428528,10.261551,-0.4346385,-1.3829732,0.7195902,-5.4130554,27.231026,-1.2382507,16.138458,44.71269456,-9999,COUNTERCLOCKWISE,0.017913818,0.0032043457,0.30049133,784.0,-9999,-9999,-9999
1477086595602,-9999,-9999,988.188,1.84758,1.1276703,9.48822,-0.57095647,-0.8450779,0.18929291,-4.976082,26.707077,-2.9258728,14.405426,43.75500658,-9999,COUNTERCLOCKWISE,0.121780396,0.2386322,0.2344513,771.0,-9999,-9999,-9999
1477086595710,-9999,-9999,988.21436,1.5255585,0.9864197,11.443085,-0.91176105,-0.9811988,2.0359468,-4.190445,27.58007,-3.3475876,12.742645,42.770940419999995,-9999,COUNTERCLOCKWISE,0.044555664,-0.017028809,0.13005066,761.0,-9999,-9999,-9999
1477086595820,-9999,-9999,988.29346,2.1552277,0.17597961,10.261551,-0.3795061,-1.8160313,0.66853523,-3.8414001,27.14367,-3.2634735,11.426056,41.772783679999996,-9999,COUNTERCLOCKWISE,0.0030059814,-0.0010528564,0.35162354,746.0,-9999,-9999,-9999
1477086595935,-9999,-9999,988.188,1.2921295,1.0462646,9.066849,-1.0728774,-0.80910766,-0.39414692,-3.5791397,28.278732,-1.9134521,9.921722,40.748762680000006,-9999,COUNTERCLOCKWISE,-0.009246826,-0.016494751,0.16520691,729.0,-9999,-9999,-9999
1477086596047,-9999,-9999,988.214,1.2478333,1.3036499,9.914398,-1.127192,-0.58499265,0.8007784,-2.3571014,28.365517,-1.7446518,8.513855,39.69723314000001,-9999,COUNTERCLOCKWISE,0.129776,0.087905884,0.11567688,714.0,-9999,-9999,-9999
1477086596156,-9999,-9999,988.24023,2.5347137,0.35554504,9.501389,0.07876468,-1.567417,0.10702324,-2.8812408,28.191185,-1.997757,7.3496094,38.627766588,-9999,COUNTERCLOCKWISE,0.031234741,-0.03993225,0.21473694,704.0,-9999,-9999,-9999
1477086596267,-9999,-9999,988.2405,2.764557,0.99121094,9.454712,0.18992043,-0.8274369,-0.11400318,-1.4839172,28.365517,-3.1791687,5.7583313,37.521500114000006,-9999,COUNTERCLOCKWISE,-0.027893066,0.023986816,0.14123535,675.0,-9999,-9999,-9999
1477086596384,-9999,-9999,988.1617,2.3216248,0.93374634,9.367325,-0.17406034,-0.74050784,-0.008852959,-2.0952225,28.365326,-3.7696838,4.665558,36.401291994000005,-9999,COUNTERCLOCKWISE,-0.041732788,-0.069229126,0.055480957,658.0,-9999,-9999,-9999
1477086596498,-9999,-9999,988.18774,2.575409,-0.032318115,9.641449,-0.031974792,-1.6669209,0.23047638,-0.6111145,28.016472,-2.672577,3.5264282,35.272962558,-9999,COUNTERCLOCKWISE,0.018981934,-0.0042419434,0.026184082,632.0,-9999,-9999,-9999
1477086596606,-9999,-9999,988.24023,3.6216888,-0.2286377,9.835388,0.8897958,-1.7031062,0.5019436,-0.69847107,28.976631,-3.3475876,2.4794312,34.131369541999995,-9999,COUNTERCLOCKWISE,-0.060913086,0.08363342,0.19450378,597.0,-9999,-9999,-9999
1477086596718,-9999,-9999,988.2406,3.3726807,-0.14604187,9.10994,0.5968907,-1.7814497,-0.3728981,0.0,28.627586,-3.2634735,1.3382568,32.967230138,-9999,COUNTERCLOCKWISE,0.018981934,-0.0026550293,0.13484192,597.0,-9999,-9999,-9999
1477086596838,-9999,-9999,988.21436,2.4952087,-0.60572815,8.497025,-0.4961369,-2.0169005,-0.84369564,-0.52375793,29.064178,-2.9258728,0.70803833,31.788382504599994,-9999,COUNTERCLOCKWISE,0.119644165,0.140625,-4.4250488E-4,568.0,-9999,-9999,-9999
1477086596948,-9999,-9999,988.21436,2.4437408,0.9409332,10.104736,-0.60109854,-0.39881814,0.9140625,-0.61092377,28.191185,-3.516388,0.33346558,30.601739416199997,COUNTERCLOCKWISE,COUNTERCLOCKWISE,0.093551636,-0.08467102,0.058151245,520.0,-9999,-9999,-9999
1477086597057,-9999,-9999,988.188,3.7749176,0.120910645,9.135086,1.0080945,-0.970996,-0.0585289,-0.43640137,28.27835,-3.1791687,359.8288,36.60802793619999,COUNTERCLOCKWISE,COUNTERCLOCKWISE,0.0030059814,0.050613403,-9.765625E-4,474.0,-9999,-9999,-9999
1477086597166,-9999,-9999,988.23987,3.3846588,-0.94929504,8.524567,0.7593086,-2.4252336,-0.8827839,-0.08735657,28.191185,-2.6729584,359.2989,359.2989,-9999,-9999,0.04774475,0.080444336,0.008087158,416.0,-9999,-9999,-9999
1477086597276,-9999,-9999,988.2401,2.6460419,0.3890686,9.214096,-0.064695835,-1.045753,-0.194273,-0.4365921,28.453255,-3.3477783,359.20972,359.25431000000003,-9999,-9999,0.08609009,0.29455566,-0.06062317,403.0,-9999,-9999,-9999
1477086597387,-9999,-9999,988.21387,3.057846,0.88705444,9.315842,0.5138142,-0.5322145,-0.2029829,-0.08716583,28.453064,-2.9258728,358.9775,359.16204,-9999,-9999,0.08236694,0.07777405,0.08691406,373.0,-9999,-9999,-9999
1477086597494,-9999,-9999,988.21405,3.6372375,2.1607666,9.828201,1.4566679,0.66036594,0.3096161,0.61130524,27.929497,-4.1913986,358.30814,358.94856500000003,-9999,-9999,-0.13813782,-0.17202759,-0.04624939,357.0,-9999,-9999,-9999
1477086597609,-9999,-9999,988.1615,2.860321,1.3060455,9.603149,0.38911152,-0.18247318,0.16156483,0.61130524,27.318192,-3.3477783,358.05606,358.770064,-9999,-9999,0.018981934,0.006942749,0.060806274,420.0,-9999,-9999,-9999
1477086597718,-9999,-9999,988.2138,2.7705383,1.5179291,8.632294,0.30550718,-0.08393824,-0.86919785,1.9073486E-4,28.016472,-3.9382935,357.83517,358.6142483333333,-9999,-9999,0.028564453,-0.008514404,0.009674072,455.0,-9999,-9999,-9999
1477086597828,-9999,-9999,988.161,2.5969696,2.6096802,10.425552,0.11542916,1.0614164,0.9968853,0.4365921,27.405739,-3.1787872,357.75604,358.4916471428572,-9999,-9999,0.018447876,-0.08999634,-0.035064697,405.0,-9999,-9999,-9999
1477086597937,-9999,-9999,988.1609,2.7310333,1.8591003,8.396469,0.43820953,0.30424333,-1.0526056,3.8146973E-4,27.056122,-3.347969,357.9604,358.42524125,-9999,-9999,0.08502197,0.18110657,0.04750061,299.0,-9999,-9999,-9999
1477086598044,-9999,-9999,988.1477,2.2534027,1.6388397,8.529343,-0.18231392,0.027056098,-0.89110565,-0.43640137,27.929306,-2.9258728,357.98514,358.37634111111106,-9999,-9999,-0.091278076,-0.18054199,-0.030807495,188.0,-9999,-9999,-9999
1477086598154,-9999,-9999,988.14764,2.4437408,2.1763306,10.271133,-0.11049676,0.61805093,0.83937263,-0.69828033,27.754593,-3.853798,358.3366,358.372367,-9999,-9999,0.08076477,0.06925964,-0.05050659,172.0,-9999,-9999,-9999
1477086598266,-9999,-9999,988.21313,3.772522,0.9002228,8.985443,1.3420827,-0.63445735,-0.54665375,-0.5235672,28.016663,-2.9258728,358.39752,358.37465363636363,-9999,-9999,0.17558289,-0.0031738281,0.041107178,40.0,-9999,-9999,-9999
1477086598378,-9999,-9999,988.14746,3.0985565,1.7968597,10.863693,0.66662025,0.18716359,1.3560848,1.9073486E-4,28.54023,-2.7572632,358.5415,358.3885575,-9999,-9999,-0.11897278,-0.058044434,-0.007904053,85.0,-9999,-9999,-9999
1477086598491,-9999,-9999,988.1866,2.1229095,1.4999695,9.460693,0.08583379,-0.23599744,0.14095783,-0.7856369,28.627586,-3.516388,358.95535,358.43215692307695,-9999,-9999,0.09727478,0.18057251,0.0016937256,83.0,-9999,-9999,-9999
1477086598607,-9999,-9999,988.14685,1.6404877,1.3012543,8.854965,-0.31612957,-0.49201202,-0.5947609,-0.78544617,28.365517,-3.0103683,359.2324,358.48931714285715,-9999,-9999,0.17877197,0.57099915,0.18811035,67.0,-9999,-9999,-9999
1477086598716,-9999,-9999,988.2128,1.6440735,1.8734741,10.040085,-0.2735697,-0.012151122,0.739624,3.8146973E-4,27.492714,-3.6008835,359.0827,358.528876,-9999,-9999,-0.16477966,-0.06283569,-0.040924072,60.0,-9999,-9999,-9999
1477086598827,-9999,-9999,988.1467,2.436554,1.039093,9.667786,0.8034816,-0.91558814,0.102282524,-0.26187897,27.84195,-3.0103683,359.09637,358.564344375,-9999,-9999,0.06478882,-0.011169434,0.0975647,29.0,-9999,-9999,-9999
1477086598934,-9999,-9999,988.12024,1.8511658,2.304428,9.489426,0.30005908,0.30726314,-0.12298107,-0.3490448,26.532364,-3.5167694,359.05002,358.59291352941176,-9999,-9999,0.3417511,0.663147,-0.027069092,17.0,-9999,-9999,-9999
1477086599043,-9999,-9999,988.14655,1.5471039,1.5658112,9.909607,0.555462,-0.65787816,0.39415073,1.9073486E-4,26.881409,-4.275894,358.9412,358.6122627777778,-9999,-9999,0.0552063,0.09802246,0.06187439,12.0,-9999,-9999,-9999
1477086599155,-9999,-9999,988.18604,0.71032715,1.7106628,9.837784,0.092981756,-0.54146004,0.20570374,0.6111145,27.14367,-3.9382935,358.78244,358.6212194736842,-9999,-9999,0.25387573,0.24130249,0.11140442,10.0,-9999,-9999,-9999
1477086599265,-9999,-9999,988.1461,0.3907013,1.652008,9.503784,0.06789428,-0.6380825,-0.06747913,0.6111145,26.794243,-4.7821045,358.73483,358.62690000000003,-9999,-9999,0.007797241,-0.064437866,0.081588745,7.0,-9999,-9999,-9999
1477086599379,-9999,-9999,988.1854,0.31289673,1.9764252,8.513779,-0.10926169,-0.5992875,-0.84892464,1.2224197,27.492714,-5.6253433,358.46735,358.6193023809524,-9999,-9999,0.16545105,-0.13154602,0.19769287,5.0,-9999,-9999,-9999
1477086599487,-9999,-9999,988.12006,0.60858154,1.5263062,9.029739,-0.060798883,-1.1451356,-0.66524696,1.6586304,25.746536,-5.7943344,357.85104,358.5843813636364,-9999,-9999,-0.05291748,0.07937622,0.065078735,5.0,-9999,-9999,-9999
1477086599597,-9999,-9999,988.15906,-0.25932312,2.082962,8.119934,-0.8675841,-0.21606946,-1.7017813,2.182579,26.8816,-4.6131134,357.1362,358.5214169565218,-9999,-9999,-7.171631E-4,0.4623413,0.23019409,4.0,-9999,-9999,-9999
1477086599707,-9999,-9999,988.1459,0.54034424,1.9429016,9.392456,0.7075867,-0.22380829,-0.47971153,3.0557632,27.14367,-3.6008835,356.20013,358.4246966666667,-9999,-9999,-0.05718994,0.16140747,-0.013763428,4.0,-9999,-9999,-9999
1477086599817,-9999,-9999,988.1459,0.57147217,1.9345245,9.854538,0.5892321,-0.14008331,0.21296024,2.706337,27.231026,-2.841568,355.50534,358.30792240000005,-9999,-9999,-0.10832214,-0.007980347,-0.026535034,4.0,-9999,-9999,-9999
1477086599932,-9999,-9999,988.146,0.3895111,1.2042847,10.3980255,0.25586396,-0.72964036,0.75332355,2.4446487,26.61953,-3.0101776,355.1098,358.18491769230775,-9999,-9999,-0.21803284,-0.029281616,-0.11016846,4.0,-9999,-9999,-9999
1477086600046,-9999,-9999,988.1455,0.6026001,1.5047607,9.896439,0.38477615,-0.34936094,0.33224297,2.5320053,27.318,-2.841568,354.974,358.06599481481487,-9999,-9999,0.1425476,-0.13633728,-0.061691284,3.0,-9999,-9999,-9999
1477086600158,-9999,-9999,988.1454,0.46253967,1.5035706,10.244797,0.18146238,-0.39120793,0.5623045,1.7461777,26.532555,-3.178978,355.2367,357.9649485714286,-9999,-9999,0.022705078,-0.023956299,-0.049438477,44.0,-9999,-9999,-9999
1477086600266,-9999,-9999,988.1196,1.1341095,1.0869751,9.676178,0.72800845,-0.80394375,0.17258072,2.0952225,27.405357,-3.178978,355.24155,357.87103827586213,-9999,-9999,-0.079559326,-0.043121338,0.02192688,176.0,-9999,-9999,-9999
1477086600379,-9999,-9999,988.15906,0.27697754,1.2988586,9.442734,-0.22132403,-0.42870367,-0.34385014,1.6586304,26.8816,-3.6010742,355.5006,357.7920236666667,-9999,-9999,-0.030014038,0.061264038,-0.023880005,176.0,-9999,-9999,-9999
1477086600489,-9999,-9999,988.06683,0.92222595,1.4736328,9.297882,0.4610244,-0.41452968,-0.41059208,2.1827698,25.920868,-3.5165787,355.253,357.7101196774194,-9999,-9999,-1.9836426E-4,0.023986816,0.028320313,336.0,-9999,-9999,-9999
1477086600605,-9999,-9999,988.1452,0.535553,1.2904816,9.052475,0.0072205067,-0.5702553,-0.6132202,2.0080566,25.833702,-3.0946732,355.34332,357.63615718750003,-9999,-9999,0.010467529,0.08576965,0.008605957,392.0,-9999,-9999,-9999
1477086600718,-9999,-9999,988.0671,0.8623657,1.2593536,9.737228,0.38262075,-0.54443824,0.13068104,1.9207001,26.357841,-3.1791687,355.29108,357.5650942424243,-9999,-9999,-7.171631E-4,-0.030349731,-0.003112793,365.0,-9999,-9999,-9999
1477086600833,-9999,-9999,988.067,0.64927673,1.4233551,9.107544,0.11101541,-0.35499763,-0.50423145,1.8333435,26.706886,-2.6729584,355.53802,357.50547441176474,-9999,-9999,0.019515991,0.08470154,0.027786255,343.0,-9999,-9999,-9999
1477086600944,-9999,-9999,988.0671,0.49246216,1.4628601,9.965866,-0.010717481,-0.42706835,0.46223736,2.0080566,25.920868,-2.5884628,355.30978,357.4427402857143,-9999,-9999,0.048812866,-0.032470703,-0.038253784,314.0,-9999,-9999,-9999
1477086601053,-9999,-9999,988.067,0.7630005,1.0929565,9.873688,0.26490122,-0.7357166,0.06807423,2.1827698,26.182938,-3.2634735,355.27487,357.38252166666666,-9999,-9999,-0.022033691,-0.07029724,0.034179688,314.0,-9999,-9999,-9999
1477086601165,-9999,-9999,988.1192,0.22550964,1.4676514,9.7444,-0.1350626,-0.39979565,0.2501688,2.5318146,26.445007,-2.1663666,355.15668,357.3223637837838,-9999,-9999,-0.04119873,0.014923096,0.027252197,282.0,-9999,-9999,-9999
1477086601275,-9999,-9999,988.0405,0.90426636,1.3335724,8.828629,0.4158661,-0.3552215,-0.9076576,2.6195526,26.61972,-2.7572632,354.78198,357.2555115789474,-9999,-9999,-0.026290894,0.057006836,0.07092285,270.0,-9999,-9999,-9999
1477086601386,-9999,-9999,988.0663,0.80729675,1.0402832,10.362106,0.2780645,-0.61604047,0.5835962,3.1431198,26.968956,-1.9979477,354.32675,357.18041512820514,-9999,-9999,-0.047058105,0.06925964,0.025131226,260.0,-9999,-9999,-9999
1477086601500,-9999,-9999,988.09247,0.41584778,0.69911194,9.326614,-0.031960607,-0.8531779,-0.5442896,2.9684067,26.794243,-2.0820618,353.8628,357.09747475000006,-9999,-9999,-0.035873413,0.085235596,-0.0015106201,253.0,-9999,-9999,-9999
1477086601608,-9999,-9999,988.03986,0.5810394,1.9117737,9.148254,-0.01216042,0.10819769,-0.52919674,3.142929,26.270294,-2.8417587,353.7126,357.0149168292684,-9999,-9999,0.06585693,0.08204651,0.017669678,253.0,-9999,-9999,-9999
1477086601719,-9999,-9999,988.06616,0.10101318,1.3826599,9.263168,-0.35726124,-0.39243698,-0.27973557,3.4921646,26.35765,-2.8417587,353.36893,356.9281076190477,-9999,-9999,0.028564453,0.0026855469,0.013931274,248.0,-9999,-9999,-9999
1477086601835,-9999,-9999,988.0659,0.4876709,0.9002228,9.937134,0.019157588,-0.7567284,0.106663704,3.4921646,26.707077,-2.4196625,353.17145,356.84074348837214,-9999,-9999,-0.019363403,0.011199951,0.04057312,248.0,-9999,-9999,-9999
1477086601947,-9999,-9999,988.0659,0.44937134,1.1707764,9.077621,-0.08757144,-0.44666576,-0.6063366,3.9287567,26.968956,-2.3355484,352.89783,356.7511318181819,-9999,-9999,0.009933472,-0.046325684,0.009140015,247.0,-9999,-9999,-9999
1477086602059,-9999,-9999,988.0396,0.79293823,1.280899,10.338165,0.26454538,-0.29951358,0.6462717,3.4921646,27.230835,-2.2510529,352.65073,356.6600117777778,-9999,-9999,0.112197876,-0.054840088,0.022994995,258.0,-9999,-9999,-9999
1477086602169,-9999,-9999,988.0656,0.43260193,0.8547363,9.84137,-0.13966525,-0.6546742,0.052480698,3.317833,27.143478,-2.4198532,352.75073,356.5750273913044,-9999,-9999,0.055740356,-0.09373474,-0.004699707,258.0,-9999,-9999,-9999
1477086602282,-9999,-9999,988.01306,0.6959686,1.4077911,9.88327,0.15859956,-0.14728403,0.15201664,3.6670685,27.056122,-2.6729584,352.6501,356.49151829787235,-9999,-9999,-0.030014038,-0.0031738281,0.026184082,258.0,-9999,-9999,-9999
1477086602394,-9999,-9999,988.0394,0.25663757,0.9385376,8.984253,-0.2672894,-0.6372392,-0.59912586,2.8814316,28.016472,-2.588272,352.64355,356.4113522916667,-9999,-9999,-0.109375,-0.10545349,-0.009490967,258.0,-9999,-9999,-9999
1477086602508,-9999,-9999,988.01306,0.77737427,1.1312714,9.331406,0.11053187,-0.35822403,-0.311759,3.0557632,27.754593,-2.9258728,352.93558,356.3404181632654,-9999,-9999,0.06745911,0.0660553,0.060272217,260.0,-9999,-9999,-9999
1477086602618,-9999,-9999,988.01306,0.41105652,0.8918457,9.891647,-0.19744313,-0.48763633,0.19854832,3.0557632,28.365707,-2.3353577,352.98712,356.2733522000001,-9999,-9999,0.039230347,-0.010101318,-0.0015106201,254.0,-9999,-9999,-9999
1477086602730,-9999,-9999,988.0659,0.90545654,1.1767578,10.333374,0.2726975,-0.42228425,0.55432224,2.9684067,28.365707,-2.081871,353.22302,356.1518346000001,-9999,-9999,0.06904602,0.034103394,0.038970947,259.0,-9999,-9999,-9999
1477086602843,-9999,-9999,988.01306,0.59181213,1.3216095,8.635895,-0.06513858,-0.27298796,-1.0181026,2.9687881,27.492905,-3.0101776,353.21484,356.0319370000001,-9999,-9999,0.0594635,-0.017028809,0.001159668,259.0,-9999,-9999,-9999
1477086602957,-9999,-9999,987.9606,1.243042,1.2617493,9.654617,0.6111905,-0.2601713,0.081645966,2.9685974,27.31781,-3.0946732,353.32596,355.91890620000004,-9999,-9999,0.034423828,0.07777405,0.046432495,259.0,-9999,-9999,-9999
1477086603067,-9999,-9999,988.0654,0.0052337646,0.56503296,10.1203,-0.82538277,-0.9669708,0.21409893,2.9685974,26.8816,-2.8413773,353.4191,355.8211254,-9999,-9999,-0.14027405,-0.10545349,-0.038253784,272.0,-9999,-9999,-9999
1477086603180,-9999,-9999,988.01294,1.1855774,1.1133118,8.667007,0.59547216,-0.49067497,-1.0222683,3.0561447,26.794052,-2.4198532,353.40894,355.728183,-9999,-9999,-0.012435913,0.14808655,0.0826416,272.0,-9999,-9999,-9999
1477086603289,-9999,-9999,987.9606,0.77137756,1.0474701,9.703705,0.0148870945,-0.3840791,0.015867233,2.4446487,27.231026,-2.5043488,353.33606,355.63820080000005,-9999,-9999,-0.031082153,0.0026855469,-0.033462524,272.0,-9999,-9999,-9999
1477086603399,-9999,-9999,987.96045,1.3699341,0.79248047,9.167404,0.61615384,-0.6388438,-0.5663805,3.0557632,27.754784,-2.504158,353.55383,355.55415660000006,-9999,-9999,-0.02468872,0.07884216,0.061340332,294.0,-9999,-9999,-9999
1477086603508,-9999,-9999,988.0654,0.7223053,1.0163422,9.755173,-0.0022814274,-0.34385538,0.08852863,3.1427383,26.88179,-2.504158,353.47525,355.46445360000007,-9999,-9999,-0.01776123,0.05860901,-0.0393219,303.0,-9999,-9999,-9999
1477086603619,-9999,-9999,987.9874,0.5187988,0.975647,9.539703,-0.18349218,-0.4008298,-0.27426624,2.7065277,27.929306,-1.997757,353.56567,355.37606420000003,-9999,-9999,0.016845703,0.06500244,-0.007369995,318.0,-9999,-9999,-9999
1477086603732,-9999,-9999,987.9611,0.46133423,1.0762024,9.657013,-0.1355741,-0.27804732,-0.03671646,2.6191711,27.667236,-2.9260635,353.70093,355.2833508,-9999,-9999,0.008865356,-0.007980347,0.007019043,336.0,-9999,-9999,-9999
1477086603843,-9999,-9999,987.9349,0.4984436,0.91459656,9.99939,-0.10582733,-0.44412613,0.37945175,2.5316238,27.667618,-2.9260635,353.80734,355.1915472,-9999,-9999,0.016326904,0.042633057,0.032043457,336.0,-9999,-9999,-9999
1477086603954,-9999,-9999,987.9611,0.46372986,0.93614197,9.837784,-0.067040205,-0.3869841,0.09581947,2.7938843,27.57988,-3.0101776,353.826,355.0972372,-9999,-9999,-0.027359009,-0.074020386,0.020858765,336.0,-9999,-9999,-9999
1477086604065,-9999,-9999,987.9875,0.24346924,0.9971924,9.26796,-0.35981733,-0.2711861,-0.31541157,2.7065277,27.58007,-3.6849976,354.08813,354.9998928,-9999,-9999,0.023773193,-0.0053100586,0.024597168,329.0,-9999,-9999,-9999
1477086604176,-9999,-9999,987.9876,0.38711548,1.0714111,10.046082,-0.23832887,-0.1494968,0.28921795,2.9687881,28.10402,-2.841568,354.034,354.8959248,-9999,-9999,0.036026,-0.058044434,0.028320313,322.0,-9999,-9999,-9999
1477086604285,-9999,-9999,987.9876,0.575058,0.67037964,9.39006,-0.09169805,-0.54551995,-0.33980274,2.9687881,27.58007,-2.9258728,354.12198,354.7967104,-9999,-9999,-0.002319336,-0.021820068,0.040039063,306.0,-9999,-9999,-9999
