Time,Temp,Hum,Baro,Acc(x),Acc(y),Acc(z),LinAcc(x),LinAcc(y),LinAcc(z),Mag(x),Mag(y),Mag(z),Degrees,Gyro(x),Gyro(y),Gyro(z),Light,Lat,Long,Stop
1473354607570,-9999,-9999,998.48,1.0726024,8.599973,4.999093,0.08089161,0.16792011,-0.09862995,-22.125,72.4375,-6.625,22.551971,-0.002443461,0.010995574,-0.0061086523,1172.0,-9999,-9999,-9999
1473354607681,-9999,-9999,998.44995,1.0534488,8.580819,4.9416323,-0.050133348,0.23945236,-0.17161846,-22.5,72.75,-6.6875,22.873901,0.0036651916,0.009773844,0.0,1172.0,-9999,-9999,-9999
1473354607793,-9999,-9999,998.50995,1.3024458,8.561666,4.7309427,0.1746726,0.103788376,-0.16778755,-22.25,72.8125,-6.4375,23.00357,0.0,-0.009773844,0.012217305,1172.0,-9999,-9999,-9999
1473354607904,-9999,-9999,998.48,1.1109096,8.63828,4.903325,0.12938905,0.3673935,-0.17762661,-22.0,73.5,-5.75,22.93689,0.008552114,0.014660766,-0.009773844,1172.0,-9999,-9999,-9999
1473354608017,-9999,-9999,998.50995,1.1109096,8.619126,4.807557,0.0025707483,0.1131258,-0.2085743,-21.5,73.8125,-6.5,23.004578,0.002443461,0.0012217305,0.0036651916,1172.0,-9999,-9999,-9999
1473354608133,-9999,-9999,998.48,1.1683705,8.504205,4.807557,0.11954367,0.3201561,-0.20277452,-22.0,73.3125,-7.25,22.988281,0.007330383,0.0061086523,0.0036651916,1172.0,-9999,-9999,-9999
1473354608250,-9999,-9999,998.44995,1.2641385,8.504205,4.6926355,0.14162505,0.09181404,-0.22081852,-22.4375,73.75,-6.9375,22.886688,0.010995574,0.036651913,-0.012217305,1172.0,-9999,-9999,-9999
1473354608364,-9999,-9999,998.50995,1.2066777,8.63828,4.673482,0.08713019,0.20497608,-0.18017483,-22.375,74.3125,-7.1875,22.884644,-0.002443461,0.014660766,-0.004886922,1172.0,-9999,-9999,-9999
1473354608486,-9999,-9999,998.44995,1.1875241,8.63828,4.654328,0.10055721,-0.048789024,-0.30475903,-21.6875,74.4375,-7.125,22.842194,-0.007330383,-0.015882496,0.014660766,1172.0,-9999,-9999,-9999
1473354608598,-9999,-9999,998.42,1.1109096,8.734048,4.462792,0.041303873,0.38601494,-0.3519554,-21.4375,74.125,-6.5625,22.82367,0.017104227,0.029321533,-0.013439035,1172.0,-9999,-9999,-9999
1473354608712,-9999,-9999,998.44995,1.0726024,8.791509,4.175488,-0.029553294,0.34722042,-0.70237494,-21.6875,74.0625,-6.5625,23.047577,0.004886922,-0.007330383,-0.0012217305,1172.0,-9999,-9999,-9999
1473354608822,-9999,-9999,998.50995,1.1300632,8.887277,3.964798,0.03225398,0.54875755,-0.82623816,-21.5625,73.6875,-6.875,23.35904,0.019547688,0.013439035,-0.004886922,1172.0,-9999,-9999,-9999
1473354608934,-9999,-9999,998.48,1.1109096,8.983045,3.9839516,-0.057115197,0.38839817,-0.55129814,-21.125,73.75,-6.75,23.576263,0.0061086523,0.012217305,-0.0012217305,1172.0,-9999,-9999,-9999
1473354609050,-9999,-9999,998.50995,1.0726024,8.925584,4.156334,-0.01541543,0.34500313,-0.6618252,-21.375,73.8125,-7.3125,23.727264,0.009773844,-0.002443461,0.0,1172.0,-9999,-9999,-9999
1473354609168,-9999,-9999,998.50995,1.1109096,8.925584,4.156334,-0.048453927,0.39452457,-0.80537605,-21.5625,73.4375,-7.5,23.838074,0.010995574,-0.004886922,0.0036651916,1172.0,-9999,-9999,-9999
1473354609285,-9999,-9999,998.44995,1.0726024,8.944737,3.964798,0.046289086,0.37204266,-0.6105423,-21.375,73.9375,-7.375,23.811157,0.012217305,0.007330383,-0.0036651916,1172.0,-9999,-9999,-9999
1473354609403,-9999,-9999,998.48,1.0342951,8.887277,4.1180267,-0.0029847622,0.40674305,-0.58929014,-21.5625,74.125,-7.3125,23.90799,0.002443461,0.013439035,-0.004886922,1172.0,-9999,-9999,-9999
1473354609515,-9999,-9999,998.42,1.091756,9.059659,4.0414124,-0.08320284,0.21881866,-0.40598583,-21.75,74.3125,-7.1875,23.915009,0.015882496,0.02687807,-0.012217305,1172.0,-9999,-9999,-9999
1473354609628,-9999,-9999,998.44995,1.0726024,8.868123,4.1180267,-0.022078514,0.23842621,-0.4097104,-21.6875,74.8125,-7.125,23.888763,0.014660766,0.019547688,-0.008552114,1172.0,-9999,-9999,-9999
1473354609738,-9999,-9999,998.48,1.091756,9.002198,4.1180267,0.090513825,0.41581059,-0.36291313,-21.3125,74.8125,-6.75,23.792603,0.013439035,0.018325957,-0.008552114,1172.0,-9999,-9999,-9999
1473354609853,-9999,-9999,998.50995,1.0726024,8.983045,4.175488,0.022958755,0.2640152,-0.40754223,-21.125,74.4375,-6.25,23.845947,0.014660766,0.019547688,-0.004886922,1172.0,-9999,-9999,-9999
1473354609969,-9999,-9999,998.38995,1.1109096,8.887277,4.060566,0.04290092,0.2884369,-0.36156034,-21.1875,74.875,-6.0,23.925812,0.002443461,0.002443461,-0.0036651916,1172.0,-9999,-9999,-9999
1473354610084,-9999,-9999,998.44995,1.1300632,8.944737,4.003105,0.04497218,0.25479984,-0.41027784,-21.125,74.4375,-6.4375,23.87442,-0.007330383,-0.008552114,0.0061086523,933.0,-9999,-9999,-9999
1473354610201,-9999,-9999,998.48,1.1492168,9.021352,4.0414124,0.022098541,0.0929327,-0.12415695,-21.125,74.4375,-6.3125,23.80008,-0.002443461,0.002443461,0.0012217305,933.0,-9999,-9999,-9999
1473354610330,-9999,-9999,998.50995,1.1683705,8.963891,4.1371803,0.0056807995,0.11862564,-0.21470833,-20.9375,74.5625,-6.1875,23.820038,0.0,-0.013439035,0.009773844,933.0,-9999,-9999,-9999
1473354610442,-9999,-9999,998.48,1.091756,8.829816,4.232949,0.0641309,0.07062626,-0.21473837,-21.1875,74.5,-5.8125,23.764679,-0.002443461,0.0012217305,-0.004886922,933.0,-9999,-9999,-9999
1473354610549,-9999,-9999,998.44995,1.1300632,8.983045,4.0797195,-0.06491089,0.11756706,-0.11823511,-21.375,74.3125,-5.3125,23.930817,0.008552114,0.017104227,-0.004886922,933.0,-9999,-9999,-9999
1473354610669,-9999,-9999,998.48,1.091756,9.021352,4.0414124,-0.02731204,0.0889492,-0.041469574,-21.0,74.25,-6.3125,23.996277,-0.008552114,-0.004886922,0.007330383,933.0,-9999,-9999,-9999
1473354610783,-9999,-9999,998.44995,0.9959879,9.193734,3.4859576,-0.095329404,0.44773102,-0.74104786,-21.0,74.0625,-6.0625,24.306122,0.018325957,0.02687807,-0.018325957,933.0,-9999,-9999,-9999
1473354610914,-9999,-9999,998.50995,1.0534488,9.32781,3.371036,-0.009743929,0.5284691,-0.82558155,-21.1875,74.125,-5.9375,24.889679,0.012217305,0.002443461,-0.0036651916,933.0,-9999,-9999,-9999
1473354611033,-9999,-9999,998.36,0.9576807,9.078813,3.715801,-0.036796093,0.36247826,-0.62680674,-21.5,74.125,-5.6875,25.49118,0.0012217305,0.0012217305,0.0,933.0,-9999,-9999,-9999
1473354611139,-9999,-9999,998.44995,0.9768343,9.385271,3.4859576,-0.07603562,0.5324516,-0.59931374,-21.625,74.5,-5.9375,25.789124,0.013439035,0.03176499,-0.019547688,933.0,-9999,-9999,-9999
1473354611250,-9999,-9999,998.48,1.0534488,9.289502,3.5051112,-0.0115658045,0.5318718,-0.57725096,-21.875,73.6875,-5.125,26.034607,-0.007330383,-0.012217305,0.0036651916,933.0,-9999,-9999,-9999
1473354611361,-9999,-9999,998.48,1.0151415,9.174581,3.715801,-0.0094976425,0.226264,-0.57569456,-21.875,73.8125,-5.5625,26.300385,0.0,-0.0061086523,0.004886922,933.0,-9999,-9999,-9999
1473354611471,-9999,-9999,998.44995,0.9768343,9.232041,3.5434184,-0.006922722,0.43214512,-0.65681386,-22.125,73.4375,-6.0625,26.535156,0.007330383,-0.002443461,0.0036651916,1002.0,-9999,-9999,-9999
1473354611584,-9999,-9999,998.48,1.0342951,9.308656,3.5051112,0.045740485,0.35324,-0.3961029,-22.0,73.0625,-6.3125,26.679932,0.009773844,-0.004886922,0.004886922,1002.0,-9999,-9999,-9999
1473354611697,-9999,-9999,998.50995,0.91937345,9.346964,3.5242648,-0.092784405,0.2779665,-0.430449,-21.8125,72.9375,-5.6875,26.892609,0.017104227,0.018325957,-0.0061086523,1002.0,-9999,-9999,-9999
1473354611809,-9999,-9999,998.48,1.091756,9.404425,3.2369606,-0.02024448,0.37269497,-0.68858194,-21.8125,73.3125,-5.9375,27.086151,0.0,-0.010995574,0.002443461,1002.0,-9999,-9999,-9999
1473354611919,-9999,-9999,998.54,1.1300632,9.557653,2.96881,0.06637168,0.55758953,-0.7778969,-21.5,72.75,-5.375,27.256409,0.004886922,-0.014660766,0.004886922,1002.0,-9999,-9999,-9999
1473354612032,-9999,-9999,998.42,0.8619126,9.998186,2.0685902,-0.21170604,0.85646343,-1.5877583,-21.6875,72.625,-5.375,28.074585,0.030543262,0.02443461,-0.021991149,1002.0,-9999,-9999,-9999
1473354612145,-9999,-9999,998.42,0.7278373,10.208876,1.2641385,-0.2850976,0.96576023,-1.9506085,-21.25,72.4375,-5.8125,29.3508,0.034208454,0.008552114,-0.008552114,1002.0,-9999,-9999,-9999
1473354612251,-9999,-9999,998.42,0.5746084,10.01734,0.93852705,-0.33236808,0.99367714,-2.38964,-21.0,72.375,-5.3125,30.622314,0.02687807,-0.004886922,-0.0036651916,1002.0,-9999,-9999,-9999
1473354612368,-9999,-9999,998.38995,0.7469909,9.940725,1.3215994,-0.23132616,0.702055,-1.8185085,-21.5625,72.6875,-5.125,31.638855,-0.0012217305,0.002443461,-0.002443461,1002.0,-9999,-9999,-9999
1473354612484,-9999,-9999,998.50995,0.93852705,9.998186,2.1260512,-0.12945116,0.7065954,-0.953161,-22.125,73.0,-5.125,32.11328,-0.021991149,-0.02687807,0.018325957,1002.0,-9999,-9999,-9999
1473354612603,-9999,-9999,998.36,0.91937345,9.787497,2.1260512,-0.10998732,0.42977428,-0.8287673,-22.0,73.0625,-4.5,31.984009,0.009773844,0.004886922,-0.002443461,1002.0,-9999,-9999,-9999
1473354612717,-9999,-9999,998.38995,0.9768343,9.844957,2.2026656,0.007134795,0.42606258,-0.64163256,-21.625,72.375,-4.75,31.578857,-0.007330383,0.002443461,-0.017104227,1002.0,-9999,-9999,-9999
1473354612836,-9999,-9999,998.44995,0.7469909,9.902418,2.2026656,-0.20670784,0.55500317,-0.605664,-21.6875,72.3125,-5.25,31.530426,0.014660766,0.032986723,-0.028099801,1002.0,-9999,-9999,-9999
1473354612950,-9999,-9999,998.44995,0.9768343,9.921572,2.1452048,-0.04997462,0.5841589,-0.80482984,-21.6875,72.5,-5.625,31.738647,-0.0012217305,-0.004886922,-0.004886922,1002.0,-9999,-9999,-9999
1473354613072,-9999,-9999,998.42,0.80445176,9.998186,2.0685902,-0.047466576,0.6380043,-0.49612284,-21.4375,72.3125,-5.9375,31.1781,0.021991149,0.040317107,-0.036651913,1002.0,-9999,-9999,-9999
1473354613189,-9999,-9999,998.44995,0.36391866,9.710882,2.3558946,-0.5521641,0.3116989,-0.35904598,-21.9375,72.125,-6.25,32.31421,0.0,-0.004886922,0.002443461,1002.0,-9999,-9999,-9999
1473354613305,-9999,-9999,998.42,1.091756,9.423578,2.6623523,0.085852504,0.09524059,0.030691862,-21.875,72.25,-6.25,32.1304,-0.028099801,-0.035430185,0.04642576,1002.0,-9999,-9999,-9999
1473354613419,-9999,-9999,998.42,0.90021986,9.557653,2.8921957,0.091094494,0.20900917,0.2959838,-21.6875,72.0625,-6.0,30.714172,0.0036651916,0.040317107,-0.015882496,1002.0,-9999,-9999,-9999
1473354613545,-9999,-9999,998.42,1.2641385,9.5385,3.0071173,0.32075375,0.113612175,0.4670558,-21.6875,72.25,-6.25,29.754303,-0.034208454,-0.029321533,0.02443461,1002.0,-9999,-9999,-9999
1473354613654,-9999,-9999,998.42,0.8810662,9.557653,2.7964275,-0.06584114,0.1355524,0.24735618,-21.5,71.9375,-6.5,29.219604,0.004886922,0.052534413,-0.029321533,1031.0,-9999,-9999,-9999
1473354613767,-9999,-9999,998.32996,0.91937345,9.940725,2.3175871,-0.056034625,0.32014656,-0.24765038,-22.125,72.0625,-6.75,29.280151,0.007330383,0.012217305,-0.008552114,1031.0,-9999,-9999,-9999
1473354613889,-9999,-9999,998.38995,0.78529817,9.902418,2.3750482,-0.099692285,0.34038734,-0.31853652,-21.8125,72.4375,-6.9375,29.225555,0.0,0.037873644,-0.02321288,1031.0,-9999,-9999,-9999
1473354614009,-9999,-9999,998.38995,0.82360536,9.710882,2.2984335,-0.1776821,0.18337727,-0.016166925,-21.625,72.125,-7.125,29.334503,0.010995574,0.036651913,-0.02565634,1031.0,-9999,-9999,-9999
1473354614120,-9999,-9999,998.42,0.78529817,9.653421,2.2601264,-0.14495265,0.19174576,-0.14439678,-21.5625,71.375,-7.3125,29.227905,0.02443461,0.028099801,-0.012217305,1031.0,-9999,-9999,-9999
1473354614234,-9999,-9999,998.38995,0.8810662,10.093954,2.585738,-0.2983306,0.61906433,0.20724106,-21.75,71.6875,-7.25,29.056488,0.061086524,0.14660765,-0.09040806,1031.0,-9999,-9999,-9999
1473354614345,-9999,-9999,998.32996,1.2449849,9.653421,2.585738,0.2187354,0.2635746,0.15499759,-22.125,71.8125,-7.4375,29.489136,-0.009773844,-0.08552113,0.052534413,1031.0,-9999,-9999,-9999
1473354614459,-9999,-9999,998.44995,1.1683705,9.576807,2.27928,0.40365535,-0.18911552,-0.033081293,-21.875,71.6875,-7.6875,28.107788,-0.002443461,0.012217305,-0.017104227,1031.0,-9999,-9999,-9999
1473354614589,-9999,-9999,998.42,0.47884035,8.983045,1.7238252,-0.46985185,-0.54475594,-0.5419729,-21.75,71.25,-7.0,28.42337,-0.0012217305,0.111177474,-0.07819075,1031.0,-9999,-9999,-9999
1473354614704,-9999,-9999,998.38995,1.340753,9.423578,1.9536686,0.3055337,-0.3294201,-0.2780583,-22.125,71.6875,-7.625,28.728668,-0.06719518,-0.035430185,0.02565634,1031.0,-9999,-9999,-9999
1473354614815,-9999,-9999,998.36,1.1300632,10.534488,3.1603463,0.46812987,0.7158661,0.8408246,-21.625,71.3125,-7.8125,29.193878,-0.08307768,-0.065973446,0.057421334,1031.0,-9999,-9999,-9999
1473354614926,-9999,-9999,998.3,1.4556746,9.5385,2.9113493,0.6771864,0.19773197,0.6672535,-21.6875,71.5625,-8.3125,28.110352,-0.035430185,-0.007330383,0.013439035,1031.0,-9999,-9999,-9999
1473354615037,-9999,-9999,998.38995,1.1492168,9.11712,2.566584,0.16153675,-0.4056406,0.0852561,-21.8125,72.25,-8.875,27.239319,0.015882496,-0.043982297,0.0061086523,1031.0,-9999,-9999,-9999
1473354615152,-9999,-9999,998.32996,0.5554548,9.921572,2.183512,-0.35028553,0.45139408,0.08470464,-22.0,71.5625,-8.75,27.488312,0.09773844,0.08552113,-0.08307768,1031.0,-9999,-9999,-9999
1473354615262,-9999,-9999,998.36,0.80445176,10.132261,2.528277,-0.065380216,0.23701668,0.5077932,-21.6875,71.0,-7.8125,28.7341,-0.010995574,-0.09285152,0.037873644,1031.0,-9999,-9999,-9999
1473354615375,-9999,-9999,998.38995,0.6512229,9.825804,2.4899697,-0.18170297,0.23660374,0.39518094,-21.375,71.4375,-7.875,29.250763,-0.03176499,-0.021991149,0.02687807,1200.0,-9999,-9999,-9999
1473354615486,-9999,-9999,998.32996,1.0726024,9.385271,2.7006595,0.2779551,-0.1376772,0.49784613,-21.4375,71.6875,-8.0,28.385803,-0.017104227,0.007330383,-0.007330383,1200.0,-9999,-9999,-9999
1473354615605,-9999,-9999,998.42,0.91937345,9.844957,3.0262709,0.17508042,0.36118984,0.98776627,-21.1875,71.8125,-8.5625,28.14566,-0.0036651916,-0.008552114,0.0,1200.0,-9999,-9999,-9999
1473354615722,-9999,-9999,998.42,0.80445176,9.442732,3.1794999,-0.033095658,-0.14222622,0.87627506,-21.75,71.5,-8.875,28.047638,0.017104227,-0.030543262,0.009773844,1200.0,-9999,-9999,-9999
1473354615839,-9999,-9999,998.42,0.78529817,9.576807,2.930503,0.066025555,0.22214699,0.81564665,-22.0,70.75,-7.9375,28.55899,0.012217305,-0.013439035,0.0061086523,1200.0,-9999,-9999,-9999
1473354615954,-9999,-9999,998.38995,1.3024458,9.251195,3.1986535,0.39186758,-0.28885937,1.0709708,-21.5625,71.4375,-8.1875,27.652313,-0.0036651916,-0.010995574,0.010995574,1200.0,-9999,-9999,-9999
1473354616077,-9999,-9999,998.38995,0.9959879,9.615114,3.0454245,0.039495826,-0.10833931,0.8473654,-22.0,71.0625,-8.1875,27.069153,0.028099801,0.06963864,-0.042760566,1200.0,-9999,-9999,-9999
1473354616190,-9999,-9999,998.38995,0.8810662,9.404425,3.3135753,0.25182027,0.032871246,0.96986485,-21.625,70.875,-8.25,26.70169,-0.0036651916,-0.018325957,0.0061086523,1200.0,-9999,-9999,-9999
1473354616302,-9999,-9999,998.36,1.091756,9.442732,3.2561142,0.4303165,-0.109620094,0.8342037,-21.75,71.625,-7.9375,26.51773,0.012217305,0.03176499,-0.02443461,1200.0,-9999,-9999,-9999
1473354616419,-9999,-9999,998.38995,0.93852705,8.887277,3.4093432,0.18185085,-0.4440813,1.0984752,-22.0,71.375,-8.25,26.469757,-0.062308256,-0.12217305,0.07696902,1200.0,-9999,-9999,-9999
1473354616537,-9999,-9999,998.48,0.91937345,9.3661175,3.7924154,0.05062896,-0.05045414,1.2210879,-21.8125,71.0625,-8.0,26.268677,0.002443461,0.030543262,-0.037873644,1327.0,-9999,-9999,-9999
1473354616652,-9999,-9999,998.44995,0.90021986,9.423578,3.0262709,0.067504406,-0.022799492,0.8565917,-21.75,71.375,-8.1875,26.278503,-0.0061086523,-0.04520403,0.013439035,1327.0,-9999,-9999,-9999
1473354616769,-9999,-9999,998.32996,0.63206923,9.634268,3.2752678,-0.15771073,0.1709652,0.8273022,-22.125,70.4375,-8.4375,26.786102,0.036651913,0.015882496,-0.017104227,1327.0,-9999,-9999,-9999
1473354616885,-9999,-9999,998.48,1.2066777,9.615114,3.3135753,0.17168343,0.056923866,0.6886096,-21.8125,69.9375,-8.375,27.31491,0.008552114,-0.007330383,0.007330383,1327.0,-9999,-9999,-9999
1473354617006,-9999,-9999,998.48,1.0342951,9.519346,3.5817258,0.31411827,0.066809654,0.9606681,-21.8125,70.125,-8.375,27.300201,0.0061086523,0.007330383,0.0,1327.0,-9999,-9999,-9999
1473354617118,-9999,-9999,998.44995,0.8810662,9.653421,3.4093432,-0.072669506,0.013841629,0.68980193,-21.9375,70.375,-8.1875,27.807404,0.018325957,0.017104227,0.0036651916,1327.0,-9999,-9999,-9999
1473354617236,-9999,-9999,998.42,0.91937345,9.481039,2.930503,0.04146862,0.02021122,0.691324,-22.3125,70.0,-8.6875,27.881683,0.014660766,0.007330383,0.012217305,1327.0,-9999,-9999,-9999
1473354617351,-9999,-9999,998.42,1.6663644,9.672575,3.2752678,0.76858693,0.16327477,0.67051005,-22.0625,70.375,-8.9375,27.892914,-0.009773844,-0.08552113,0.07941248,1327.0,-9999,-9999,-9999
1473354617458,-9999,-9999,998.36,1.0534488,9.193734,3.064578,0.19616884,-0.23651505,0.51391673,-21.375,69.8125,-9.0,27.2901,0.008552114,-0.028099801,0.02076942,1327.0,-9999,-9999,-9999
1473354617570,-9999,-9999,998.42,1.1300632,9.557653,3.083732,0.39875668,0.20818424,0.56529546,-21.875,69.75,-8.5,26.421722,0.029321533,0.05131268,-0.043982297,1327.0,-9999,-9999,-9999
1473354617687,-9999,-9999,998.3,0.93852705,9.519346,3.0262709,0.10546148,0.08999252,0.46430588,-21.5625,69.3125,-8.75,27.242767,-0.037873644,-0.11362094,0.089186326,1327.0,-9999,-9999,-9999
1473354617802,-9999,-9999,998.38995,0.63206923,9.385271,3.4859576,0.03619331,0.066438675,0.65694237,-21.4375,68.8125,-8.75,27.829742,-0.05497787,-0.13194689,0.13072516,1327.0,-9999,-9999,-9999
1473354617912,-9999,-9999,998.42,0.32561144,8.944737,3.3135753,-0.44554394,-0.30313778,0.6609497,-21.375,69.25,-8.625,27.653717,0.02565634,0.08674286,-0.0061086523,1327.0,-9999,-9999,-9999
1473354618025,-9999,-9999,998.42,1.2066777,8.714894,3.371036,0.020981371,-0.4427986,0.42029,-21.875,70.0,-8.125,27.371643,0.014660766,0.013439035,0.039095376,1327.0,-9999,-9999,-9999
1473354618147,-9999,-9999,998.38995,1.3215994,9.308656,3.3135753,0.3518883,-0.17466068,0.24617958,-21.375,69.4375,-8.0625,26.483856,-0.028099801,-0.039095376,0.06352998,1327.0,-9999,-9999,-9999
1473354618258,-9999,-9999,998.38995,0.7086837,9.155427,3.6583402,-0.48497784,-0.6045389,1.0549726,-22.0,69.5,-7.3125,26.746216,-0.042760566,-0.04886922,0.073303826,1327.0,-9999,-9999,-9999
1473354618371,-9999,-9999,998.44995,1.2066777,9.232041,3.5242648,0.39069772,0.0907135,0.6884036,-22.5,70.0625,-6.5,27.142883,-0.06352998,-0.096516706,0.10995574,1200.0,-9999,-9999,-9999
1473354618489,-9999,-9999,998.42,1.3599066,9.174581,3.5434184,0.45217645,-0.34829903,0.13149166,-22.75,70.875,-6.25,26.130737,0.064751714,0.19058995,-0.089186326,1200.0,-9999,-9999,-9999
1473354618604,-9999,-9999,998.48,1.1492168,10.572795,5.3247046,0.6605264,2.080699,2.6840565,-22.625,70.875,-6.0625,25.170593,-0.035430185,-0.21380283,0.111177474,1200.0,-9999,-9999,-9999
1473354618721,-9999,-9999,998.50995,-0.05746084,8.599973,2.3558946,-0.6241984,-0.49907494,-0.02148652,-23.25,71.375,-6.4375,27.0625,0.15271631,0.061086524,-0.028099801,1200.0,-9999,-9999,-9999
1473354618840,-9999,-9999,998.36,0.61291564,9.385271,1.9536686,-0.6118808,-0.5156326,-0.64102745,-23.5,72.0,-6.125,28.939056,0.09896017,0.15515977,-0.030543262,1200.0,-9999,-9999,-9999
1473354618963,-9999,-9999,998.36,0.80445176,8.599973,2.8538885,-0.090403914,-0.8330002,0.26475525,-24.0625,71.875,-6.625,28.978973,-0.20280726,0.012217305,0.062308256,1200.0,-9999,-9999,-9999
1473354619085,-9999,-9999,998.44995,0.90021986,8.2169,4.098873,-0.3215961,-0.7320337,0.82212305,-23.375,71.375,-7.8125,28.529663,-0.096516706,0.09040806,0.010995574,1200.0,-9999,-9999,-9999
1473354619197,-9999,-9999,998.38995,1.340753,9.710882,4.213795,0.15031147,0.27482414,1.2729023,-24.125,71.375,-8.25,27.96466,0.021991149,-0.04153884,0.062308256,1200.0,-9999,-9999,-9999
1473354619309,-9999,-9999,998.36,0.40222588,9.749189,3.86903,-0.6121981,0.437562,0.6675317,-23.9375,71.875,-8.5625,26.953796,0.14905111,0.28099802,-0.13927728,1200.0,-9999,-9999,-9999
1473354619421,-9999,-9999,998.48,0.51714754,9.32781,3.6391866,-0.52797985,0.03907299,0.6798768,-23.9375,72.3125,-8.1875,26.979034,0.040317107,0.12950343,-0.05375614,1200.0,-9999,-9999,-9999
1473354619536,-9999,-9999,998.44995,0.7469909,8.829816,3.2369606,-0.26002312,-0.1985569,0.072491646,-23.6875,72.125,-8.1875,27.010101,0.018325957,0.112399206,-0.03176499,1200.0,-9999,-9999,-9999
