Time,Temp,Hum,Baro,Acc(x),Acc(y),Acc(z),LinAcc(x),LinAcc(y),LinAcc(z),Mag(x),Mag(y),Mag(z),Degrees,DegreesAvg,Turn,Gyro(x),Gyro(y),Gyro(z),Light,Lat,Long,Stop
1476238146997,-9999,-9999,1008.94995,2.183512,0.5746084,10.218452,0.15037489,-0.013380766,0.48244667,-13.1875,5.625,-7.8125,55.83075,54.18936828,-9999,0.004886922,-0.04642576,0.008552114,1.0,-9999,-9999,-9999
1476238147106,-9999,-9999,1008.88995,1.9919758,0.7086837,9.241618,-0.05080676,0.047338784,-0.26689816,-12.3125,6.4375,-7.875,56.046295,54.21898378,-9999,0.09407325,0.08674286,-0.014660766,1.0,-9999,-9999,-9999
1476238147218,-9999,-9999,1008.88995,1.9728222,0.91937345,9.892841,0.007291317,0.23704189,0.25435734,-11.9375,5.75,-7.5625,56.116943,54.241165159999994,-9999,0.04642576,0.02076942,-0.007330383,1.0,-9999,-9999,-9999
1476238147331,-9999,-9999,1008.86,2.3942018,0.59376204,10.180145,0.34705973,0.037676275,0.30935383,-11.8125,5.875,-7.25,56.222015,54.263905019999996,-9999,-0.059864793,0.008552114,0.059864793,1.0,-9999,-9999,-9999
1476238147447,-9999,-9999,1008.86,1.934515,0.4405331,10.0269165,-0.083455086,-0.13350773,0.18958282,-11.3125,6.25,-6.5625,56.183777,54.290259999999996,-9999,0.0012217305,-0.009773844,-0.02076942,1.0,-9999,-9999,-9999
1476238147560,-9999,-9999,1008.82996,1.8004397,0.78529817,9.56723,-0.31014705,-0.0752148,0.04016304,-11.3125,5.8125,-7.25,56.373108,54.32160035999999,-9999,0.12583824,0.028099801,-0.04520403,1.0,-9999,-9999,-9999
1476238147673,-9999,-9999,1008.88995,2.0685902,0.91937345,9.892841,0.031979322,-0.029618382,0.26468945,-11.625,5.9375,-7.6875,56.20053,54.35033201999999,-9999,-0.043982297,-0.02076942,0.012217305,1.0,-9999,-9999,-9999
1476238147792,-9999,-9999,1008.86,2.030283,0.63206923,8.801085,-0.112528086,-0.20137078,-0.7404728,-11.5625,5.4375,-7.625,56.281403,54.39050963999998,-9999,-0.04642576,-0.02321288,0.019547688,1.0,-9999,-9999,-9999
1476238147905,-9999,-9999,1008.94995,2.087744,0.7469909,9.337387,-0.05862093,0.11216694,-0.21354675,-12.0,5.375,-7.0625,56.74884,54.44391417999999,-9999,0.14782938,0.002443461,-0.04153884,1.0,-9999,-9999,-9999
1476238148018,-9999,-9999,1008.94995,2.2601264,0.7278373,9.758766,0.14637852,-0.029649734,0.25653744,-12.0625,5.75,-7.125,56.88083,54.49418701999999,-9999,0.062308256,-0.013439035,-0.014660766,1.0,-9999,-9999,-9999
1476238148133,-9999,-9999,1008.94995,2.4516625,0.61291564,9.931149,0.27210617,-0.093767464,0.34909058,-12.125,5.6875,-7.625,57.012817,54.54923524,-9999,0.052534413,-0.008552114,-0.0036651916,1.0,-9999,-9999,-9999
1476238148248,-9999,-9999,1008.76996,2.1068976,0.6703765,9.433155,-0.022323132,-0.0925529,-0.07191372,-12.3125,4.9375,-7.4375,57.48456,54.62313115999999,-9999,0.032986723,0.05375614,-0.02443461,1.0,-9999,-9999,-9999
1476238148365,-9999,-9999,1008.86,2.2026656,0.842759,10.0269165,0.047073603,0.0388425,0.49869442,-12.0,4.6875,-7.375,58.399414,54.71475713999999,-9999,0.07452556,0.04153884,-0.037873644,1.0,-9999,-9999,-9999
1476238148476,-9999,-9999,1008.88995,2.0685902,0.61291564,9.414001,-0.05707574,-0.21251547,-0.19225979,-11.4375,4.9375,-7.5625,58.82657,54.81146493999999,-9999,0.056199603,-0.05497787,-0.0036651916,1.0,-9999,-9999,-9999
1476238148593,-9999,-9999,1008.86,2.1260512,0.7661445,9.624691,0.01816535,-0.054840624,-0.18142319,-11.625,4.6875,-7.5625,59.002197,54.90721871999999,-9999,0.02565634,0.02076942,-0.002443461,1.0,-9999,-9999,-9999
1476238148705,-9999,-9999,1008.94995,1.9728222,0.82360536,9.56723,-0.089948654,-0.02746743,-0.01038456,-11.75,4.875,-7.375,59.19864,54.991852519999995,-9999,-0.03176499,0.028099801,-0.040317107,1.0,-9999,-9999,-9999
1476238148828,-9999,-9999,1008.76996,1.8579005,0.5363012,9.471462,-0.13243747,-0.18126196,-0.21468067,-11.25,4.875,-7.5625,59.54077,55.0804914,-9999,0.047647487,-0.042760566,0.018325957,1.0,-9999,-9999,-9999
1476238148937,-9999,-9999,1008.99,1.9153614,0.78529817,9.56723,-0.09880662,0.017422974,-0.09780502,-10.9375,4.625,-7.625,59.431396,55.16879218000001,-9999,0.05131268,0.028099801,-0.05009095,1.0,-9999,-9999,-9999
1476238149053,-9999,-9999,1008.88995,1.8770541,0.842759,9.739613,-0.1765219,0.09464955,0.25274754,-11.6875,4.8125,-7.1875,59.683228,55.268140939999995,-9999,0.06719518,-0.0036651916,-0.002443461,1.0,-9999,-9999,-9999
1476238149167,-9999,-9999,1008.94995,1.9919758,0.8619126,9.873688,-0.03199172,0.043897092,0.31310272,-11.3125,4.4375,-7.25,59.891846,55.37255746000001,-9999,0.06352998,0.0012217305,-0.062308256,1.0,-9999,-9999,-9999
1476238149278,-9999,-9999,1008.88995,1.8579005,0.7469909,9.126697,-0.11743045,-0.012004495,-0.13210392,-11.3125,4.5625,-7.3125,59.953064,55.479743739999996,-9999,0.06719518,0.002443461,0.0061086523,1.0,-9999,-9999,-9999
1476238149393,-9999,-9999,1008.86,1.4556746,0.8619126,9.950302,-0.40342474,0.016548932,0.49564457,-11.5,4.0625,-7.0625,60.567444,55.60357553999998,-9999,-0.04642576,0.07452556,-0.029321533,1.0,-9999,-9999,-9999
1476238149501,-9999,-9999,1008.88995,1.934515,0.6703765,10.007763,0.129843,-0.15873438,0.62505245,-12.3125,4.1875,-7.1875,61.43396,55.73877939999999,-9999,-0.07086037,-0.040317107,0.07941248,1.0,-9999,-9999,-9999
1476238149610,-9999,-9999,1008.92,2.2218192,0.63206923,10.486604,0.22847581,-0.18846035,0.9198017,-12.0,4.375,-7.375,61.834717,55.88568004,-9999,-0.12950343,0.09162979,0.05497787,1.0,-9999,-9999,-9999
1476238149725,-9999,-9999,1008.82996,1.9728222,0.59376204,10.352529,0.12662947,-0.18596762,0.40307713,-12.25,4.25,-7.9375,62.13205,56.04359630000001,-9999,-0.17959438,0.004886922,0.06352998,1.0,-9999,-9999,-9999
1476238149848,-9999,-9999,1008.86,2.3175871,0.5554548,10.831368,0.41155624,-0.15809733,0.8968382,-11.9375,3.8125,-4.9375,63.24231,56.2255885,-9999,-0.061086524,-0.0012217305,0.04153884,1.0,-9999,-9999,-9999
1476238149956,-9999,-9999,1008.82996,2.0494366,0.7086837,9.433155,-0.01117301,-0.23671126,-0.4381857,-11.6875,3.5625,-4.9375,64.14856,56.42839978000001,-9999,-0.1600467,0.0012217305,0.06841691,1.0,-9999,-9999,-9999
1476238150067,-9999,-9999,1008.76996,1.9536686,0.82360536,9.184157,-0.08395374,0.024981558,-0.6829777,-11.5,3.375,-5.4375,64.71295,56.63774912000001,-9999,0.1563815,0.017104227,-0.021991149,34.0,-9999,-9999,-9999
1476238150179,-9999,-9999,1008.93,1.8195933,0.51714754,9.816227,-0.077637315,-0.1297012,0.09182072,-11.9375,3.4375,-5.375,65.75842,56.87419312000001,-9999,0.008552114,-0.12095132,0.017104227,3.0,-9999,-9999,-9999
1476238150293,-9999,-9999,1008.92,2.183512,0.2873042,8.896853,0.21320665,-0.41044322,-0.5901003,-11.4375,3.8125,-5.125,66.35629,57.13025324000002,-9999,0.14538592,-0.008552114,0.02076942,3.0,-9999,-9999,-9999
1476238150411,-9999,-9999,1008.86,1.8962077,0.40222588,9.433155,-0.061295033,-0.1462518,-0.40867615,-11.25,3.625,-4.9375,66.58322,57.389251040000005,-9999,-0.06352998,0.043982297,-0.0061086523,3.0,-9999,-9999,-9999
1476238150521,-9999,-9999,1008.93,2.0685902,0.34476504,9.605537,0.21128547,-0.19890863,-0.0071640015,-11.0,4.125,-5.5,66.85678,57.65558524000001,-9999,0.096516706,-0.039095376,0.008552114,3.0,-9999,-9999,-9999
1476238150643,-9999,-9999,1008.86,2.336741,0.24899697,9.911995,0.44536555,-0.28592622,0.09744549,-11.5,4.1875,-5.4375,66.66327,57.91989252000002,-9999,0.0036651916,0.0036651916,0.002443461,3.0,-9999,-9999,-9999
1476238150756,-9999,-9999,1008.86,2.0111294,0.2873042,9.050082,0.007793784,-0.27882424,-0.587059,-11.5625,4.125,-5.125,66.86017,58.193763400000016,-9999,0.1160644,-0.04886922,-0.028099801,3.0,-9999,-9999,-9999
1476238150865,-9999,-9999,1008.88995,2.2409728,0.17238252,9.682152,0.31091106,-0.20612317,-0.06938267,-11.375,3.6875,-5.375,67.08771,58.472490860000015,-9999,0.08307768,-0.037873644,0.0036651916,3.0,-9999,-9999,-9999
1476238150989,-9999,-9999,1008.93,1.8770541,0.17238252,8.896853,-0.12431538,-0.3011865,-0.52512455,-11.125,3.6875,-5.125,67.51047,58.74875126000002,-9999,0.08674286,0.07452556,-0.06352998,3.0,-9999,-9999,-9999
1476238151100,-9999,-9999,1008.89996,2.1068976,-0.019153614,10.25676,0.2569734,-0.5018423,0.44786263,-11.5625,3.5,-5.375,68.15588,59.03884946000002,-9999,-0.037873644,-0.081855945,0.021991149,3.0,-9999,-9999,-9999
1476238151223,-9999,-9999,1008.89996,1.8195933,-0.2873042,9.356541,-0.11769593,-0.5855441,0.06700802,-12.4375,4.625,-5.1875,68.500824,59.34307794000002,-9999,-0.018325957,0.07941248,0.043982297,3.0,-9999,-9999,-9999
1476238151341,-9999,-9999,1008.82996,2.3750482,0.38307226,10.160992,0.59177256,9.4020367E-4,0.23186207,-12.75,5.0625,-5.9375,67.66724,59.63394350000002,-9999,0.018325957,-0.065973446,-0.0061086523,3.0,-9999,-9999,-9999
1476238151455,-9999,-9999,1008.86,1.436521,-0.11492168,8.8777,-0.5312182,-0.3507339,-0.5642414,-13.6875,4.625,-6.25,67.85913,59.92502442000002,-9999,0.015882496,-0.043982297,-0.052534413,3.0,-9999,-9999,-9999
1476238151568,-9999,-9999,1008.82996,2.183512,0.2681506,9.452309,0.23984325,0.05425489,-0.15741444,-14.6875,3.75,-7.875,68.48944,60.23105102,-9999,-0.037873644,0.02443461,0.05497787,3.0,-9999,-9999,-9999
1476238151685,-9999,-9999,1008.86,1.685518,-0.095768064,9.720459,-0.29100215,-0.18479024,0.07759285,-15.25,3.0,-8.125,69.797455,60.564278560000005,-9999,-0.019547688,-0.05131268,-0.035430185,3.0,-9999,-9999,-9999
1476238151805,-9999,-9999,1008.8,2.1260512,0.0,9.56723,0.15009093,-0.038894523,-0.25968742,-16.5625,2.625,-7.5625,71.56766,60.927000160000006,-9999,-0.07696902,-0.07086037,0.0720821,3.0,-9999,-9999,-9999
1476238151916,-9999,-9999,1008.93,2.1260512,0.11492168,9.854534,0.019741535,0.05406864,0.30691147,-14.5625,2.4375,-6.4375,73.00568,61.31811536000001,-9999,0.02076942,0.056199603,-0.017104227,3.0,-9999,-9999,-9999
1476238152028,-9999,-9999,1008.76996,2.2026656,0.05746084,10.007763,0.2747357,0.024998687,0.42040348,-13.0625,3.125,-5.0625,73.47931,61.70078628000002,-9999,-0.087964594,-0.03176499,0.05497787,3.0,-9999,-9999,-9999
1476238152139,-9999,-9999,1008.8,1.7812861,-0.038307227,9.758766,-0.20292127,-0.08245295,0.27786636,-11.875,3.625,-4.0625,73.51767,62.076057880000015,-9999,-0.013439035,0.05497787,-0.02443461,3.0,-9999,-9999,-9999
1476238152257,-9999,-9999,1008.74,1.9919758,0.095768064,9.77792,0.030340672,0.090462506,-0.014137268,-12.0,3.875,-4.4375,73.07977,62.44529794,-9999,0.008552114,-0.002443461,0.04153884,3.0,-9999,-9999,-9999
1476238152372,-9999,-9999,1008.82996,1.7429788,0.34476504,9.433155,-0.35062897,0.2848225,-0.14859581,-12.75,4.0,-5.125,72.714294,62.80554634,-9999,0.057421334,-0.0036651916,-0.032986723,3.0,-9999,-9999,-9999
1476238152492,-9999,-9999,1008.76996,2.3750482,0.45968673,9.892841,0.37959456,0.44875148,0.19268036,-12.6875,3.9375,-5.3125,71.911255,63.153808040000015,-9999,-0.059864793,-0.095294975,0.111177474,3.0,-9999,-9999,-9999
1476238152603,-9999,-9999,1008.8,1.2641385,0.038307227,9.77792,-0.9133136,0.11145385,0.25223255,-12.125,4.0,-5.4375,71.62262,63.48851084000002,-9999,-0.11728613,0.06963864,-0.04886922,3.0,-9999,-9999,-9999
1476238152715,-9999,-9999,1008.82996,2.8538885,0.21068975,9.011775,0.7329526,0.22506088,-0.5669966,-13.0,3.8125,-4.625,71.36981,63.79929204000001,-9999,0.09407325,-0.039095376,0.10629055,3.0,-9999,-9999,-9999
1476238152833,-9999,-9999,1008.76996,1.8962077,0.38307226,9.433155,-0.1119585,0.3526243,-0.01307106,-12.8125,4.375,-3.8125,70.7334,64.09303414000001,-9999,-0.06963864,0.16126843,-0.081855945,3.0,-9999,-9999,-9999
1476238152943,-9999,-9999,1008.77997,2.2026656,0.019153614,9.337387,0.18718028,0.04813443,-0.25987148,-12.6875,4.375,-4.0625,70.577515,64.38224558,-9999,-0.103847094,-0.09285152,0.089186326,3.0,-9999,-9999,-9999
1476238153058,-9999,-9999,1008.8,1.934515,0.038307227,8.8777,-0.18512595,0.12736703,-0.75207615,-13.0,4.6875,-4.25,70.06732,64.65915168000001,-9999,0.17959438,0.12461651,-0.105068825,3.0,-9999,-9999,-9999
1476238153170,-9999,-9999,1008.95996,2.3942018,0.17238252,9.279925,0.16410065,0.279757,-0.03135681,-12.9375,4.25,-5.0,70.034515,64.93616644,-9999,0.23457226,-0.11362094,-0.02076942,3.0,-9999,-9999,-9999
1476238153281,-9999,-9999,1008.82996,2.6048915,0.019153614,9.931149,0.37755013,-0.15163499,-0.015317917,-12.625,4.4375,-5.25,69.84415,65.20558728,-9999,-0.14782938,-0.08307768,0.09773844,3.0,-9999,-9999,-9999
1476238153390,-9999,-9999,1008.89996,2.183512,-0.24899697,9.356541,-0.03526187,-0.13627681,-0.42331028,-12.375,4.5625,-4.0625,69.605896,65.4736946,-9999,0.15271631,0.04153884,-0.08552113,3.0,-9999,-9999,-9999
1476238153500,-9999,-9999,1008.74,2.3750482,-0.22984336,9.069236,0.03810501,0.09475832,-0.082671165,-12.125,4.375,-3.625,69.71423,65.74235114000001,-9999,0.089186326,-0.1563815,-0.04520403,3.0,-9999,-9999,-9999
1476238153616,-9999,-9999,1008.81,2.566584,-0.15322891,9.375694,0.32009244,0.01486747,-0.15328026,-13.0,4.875,-3.4375,69.58783,65.99913094000001,-9999,-0.032986723,-0.062308256,0.036651913,3.0,-9999,-9999,-9999
1476238153735,-9999,-9999,1008.95996,2.6623523,-0.22984336,10.160992,0.39703965,0.029576004,0.57807446,-13.0,5.25,-3.3125,68.95392,66.24059274000001,-9999,-0.12339478,-0.0012217305,0.0036651916,3.0,-9999,-9999,-9999
1476238153846,-9999,-9999,1008.87,2.6623523,-0.21068975,9.758766,0.40803814,0.03328143,0.15037537,-12.4375,5.0625,-4.25,68.7074,66.4744844,-9999,-0.07696902,0.009773844,0.02565634,3.0,-9999,-9999,-9999
1476238153957,-9999,-9999,1008.76996,3.122039,-0.15322891,8.858546,0.79500866,0.116425365,-0.7997236,-12.25,4.75,-4.625,68.007324,66.68493968000001,-9999,0.061086524,-0.056199603,-0.059864793,3.0,-9999,-9999,-9999
1476238154074,-9999,-9999,1008.89996,3.6583402,-0.22984336,9.299079,1.1141701,0.0026916414,-0.45780277,-12.625,4.3125,-4.6875,67.83746,66.8737006,-9999,0.073303826,-0.061086524,-0.14538592,3.0,-9999,-9999,-9999
1476238154189,-9999,-9999,1008.83997,3.5051112,0.38307226,7.249643,0.86613464,0.5180297,-2.0604749,-12.375,4.3125,-4.0,67.349365,67.0441565,-9999,0.3042109,-0.112399206,-0.21991149,3.0,-9999,-9999,-9999
1476238154304,-9999,-9999,1008.82996,4.7884035,0.17238252,9.624691,2.0119812,0.3144589,0.3543625,-12.5,3.625,-3.625,67.07379,67.20558836000001,-9999,-0.09162979,-0.043982297,-0.17837265,3.0,-9999,-9999,-9999
1476238154415,-9999,-9999,1008.74,3.6774938,-0.45968673,10.275913,0.65974545,-0.31727076,0.9462137,-12.6875,3.75,-3.75,67.397156,67.36955868,-9999,-0.2883284,-0.039095376,-0.34574974,3.0,-9999,-9999,-9999
1476238154532,-9999,-9999,1008.83997,4.098873,0.6512229,9.873688,1.152843,0.80743605,0.602108,-12.75,2.4375,-3.75,67.921234,67.53716795999999,-9999,0.010995574,-0.26145032,-0.204029,3.0,-9999,-9999,-9999
1476238154644,-9999,-9999,1008.83997,4.0797195,1.091756,8.628703,0.4762354,0.9194461,-1.3268032,-12.8125,1.75,-4.0625,68.71814,67.72290284,-9999,0.0720821,-0.20158553,-0.29077184,3.0,-9999,-9999,-9999
1476238154765,-9999,-9999,1008.77997,5.899313,0.78529817,8.647857,2.3549433,0.54380745,-0.08989525,-13.125,1.6875,-3.5625,69.460724,67.91845276,-9999,0.43127087,-0.36774087,-0.43127087,3.0,-9999,-9999,-9999
1476238154877,-9999,-9999,1008.83997,4.003105,0.22984336,9.414001,0.52800727,0.18161854,0.69849205,-13.4375,1.4375,-2.625,70.68881,68.13439204,-9999,-0.2919936,0.24923302,-0.38240165,3.0,-9999,-9999,-9999
1476238154988,-9999,-9999,1008.83997,3.1794999,0.2873042,7.9583263,-0.38985586,0.18582419,-0.6642599,-13.3125,-0.3125,-2.75,73.50806,68.40549195999999,-9999,-0.19547687,-0.10873401,-0.27977628,3.0,-9999,-9999,-9999
1476238155107,-9999,-9999,1008.70996,4.1946416,0.1340753,9.433155,0.30931163,-0.051722303,0.07943916,-12.75,-1.1875,-2.875,76.814545,68.73043398,-9999,-0.41172317,0.11728613,-0.2919936,3.0,-9999,-9999,-9999
1476238155219,-9999,-9999,1008.83997,4.999093,0.5363012,8.66701,1.2162964,0.1426723,-0.09519005,-12.25,-2.25,-3.5625,79.1799,69.08535278000002,-9999,-0.24678956,0.02565634,-0.29565877,3.0,-9999,-9999,-9999
1476238155331,-9999,-9999,1008.81,4.0414124,0.2681506,8.39886,0.3152628,0.014725268,-0.88407993,-11.875,-3.6875,-5.6875,83.01764,69.50901124,-9999,-0.3640757,0.0036651916,-0.2883284,3.0,-9999,-9999,-9999
1476238155445,-9999,-9999,1008.81,2.0111294,0.7661445,10.295067,-1.6306083,0.3940252,1.3862152,-11.8125,-4.1875,-5.5,88.380035,70.03397094,-9999,-0.02321288,0.27855456,-0.51923543,3.0,-9999,-9999,-9999
1476238155562,-9999,-9999,1008.64996,4.596867,0.61291564,8.322245,0.6414654,-0.06784999,-0.5290928,-11.375,-5.25,-4.875,92.599396,70.62111266000002,-9999,0.15027285,-0.28588495,-0.30543262,3.0,-9999,-9999,-9999
1476238155676,-9999,-9999,1008.77997,5.056554,0.4405331,7.9583263,0.93769455,0.07747719,-0.46012402,-11.4375,-6.625,-4.375,97.7077,71.29229546,-9999,-0.018325957,-0.05009095,-0.36651915,3.0,-9999,-9999,-9999
1476238155795,-9999,-9999,1008.81,5.171476,0.2873042,8.743625,0.7774191,-0.4169358,-0.37270737,-11.375,-7.0,-4.6875,103.6438,72.07091246,-9999,-0.26267207,-0.15393804,-0.3005457,3.0,-9999,-9999,-9999
1476238155907,-9999,-9999,1008.75,3.4859576,0.5363012,10.46745,-1.0433807,0.034112573,1.320446,-11.1875,-7.875,-5.375,108.069214,72.91712834000002,-9999,0.16493362,0.16371189,-0.68294734,3.0,-9999,-9999,-9999
1476238156029,-9999,-9999,1008.77997,3.6966474,0.36391866,9.241618,-0.75512314,-0.48600805,0.23475647,-11.25,-8.75,-5.875,113.01349,73.85027234000002,-9999,0.26633725,-0.49357912,-0.5290093,3.0,-9999,-9999,-9999
1476238156151,-9999,-9999,1008.81,4.6926355,0.59376204,7.5561004,0.34645844,-0.31716055,-1.3770661,-11.3125,-10.4375,-7.8125,118.58896,74.89038714000002,-9999,0.28955013,-0.19181168,-0.41538838,3.0,-9999,-9999,-9999
1476238156263,-9999,-9999,1008.81,4.405331,0.49799395,8.379706,0.015410423,-0.33642042,-0.36636162,-10.5,-13.0625,-6.125,125.82913,76.06983414000001,-9999,0.056199603,-0.19792034,-0.4569272,3.0,-9999,-9999,-9999
1476238156381,-9999,-9999,1008.72,5.0757074,0.4213795,10.103531,0.5113859,-0.46012026,1.4686995,-9.1875,-14.1875,-5.5625,132.65286,77.38962594,-9999,-0.02076942,-0.12950343,-0.312763,3.0,-9999,-9999,-9999
1476238156494,-9999,-9999,1008.75,3.8498764,0.21068975,9.911995,-0.7397094,-0.7385776,1.2794619,-8.9375,-14.9375,-6.0,137.35187,78.79945994,-9999,-0.27488935,-0.062308256,-0.34208453,3.0,-9999,-9999,-9999
1476238156608,-9999,-9999,1008.72,2.7964275,1.0726024,8.322245,-1.9479718,0.089153886,-0.31942368,-8.5,-15.8125,-5.875,140.38632,80.26543214,-9999,-0.07574729,-0.040317107,-0.36285394,3.0,-9999,-9999,-9999
1476238156723,-9999,-9999,1008.75,5.401319,1.1875241,9.279925,0.871315,0.0899992,0.6517792,-8.1875,-16.8125,-5.25,145.36218,81.82246634,-9999,-0.015882496,-0.15760323,-0.34208453,0.0,-9999,-9999,-9999
1476238156839,-9999,-9999,1008.69,4.060566,1.2258313,8.322245,-0.47140694,-0.025040627,-0.4360714,-7.125,-17.3125,-5.0625,148.96423,83.43863334,-9999,-0.15271631,-0.12950343,-0.32620203,0.0,-9999,-9999,-9999
1476238156951,-9999,-9999,1008.69,3.371036,2.2984335,8.475474,-1.225663,1.083318,-0.13095665,-6.875,-17.75,-4.6875,151.65933,85.10180346000001,-9999,-0.02443461,-0.032986723,-0.3726278,0.0,-9999,-9999,-9999
1476238157070,-9999,-9999,1008.77997,4.1180267,1.8579005,9.088389,-0.32497644,0.4995774,0.4521246,-6.5,-17.75,-4.3125,154.09473,86.83035326000001,-9999,-0.056199603,-0.07086037,-0.34697145,0.0,-9999,-9999,-9999
1476238157181,-9999,-9999,1008.69,4.4436383,1.7429788,9.011775,-0.07891083,0.36465526,0.18501186,-5.8125,-18.3125,-4.375,156.83154,88.60980146,-9999,-0.14782938,-0.043982297,-0.2687807,0.0,-9999,-9999,-9999
1476238157298,-9999,-9999,1008.75,4.003105,1.7429788,8.66701,-0.29733133,0.39714086,0.2439766,-5.6875,-18.625,-5.0625,159.18835,90.42377966000002,-9999,-0.034208454,-0.017104227,-0.36285394,0.0,-9999,-9999,-9999
1476238157410,-9999,-9999,1008.64996,3.6966474,1.8004397,8.226477,-0.66188264,0.2673875,-0.42357254,-5.0,-18.8125,-5.4375,161.40546,92.25593976000002,-9999,-0.21868975,-0.11484267,-0.267559,0.0,-9999,-9999,-9999
1476238157525,-9999,-9999,1008.72,3.3135753,1.9153614,9.030929,-0.9943807,0.18117881,0.23128033,-4.9375,-19.375,-5.1875,162.48755,94.07433755999999,-9999,-0.018325957,0.058643065,-0.36896262,0.0,-9999,-9999,-9999
1476238157638,-9999,-9999,1008.72,5.2863975,1.9728222,8.6095495,1.0501051,0.23030627,0.020386696,-4.5,-19.6875,-4.4375,164.89026,95.91202916,-9999,-0.05497787,-0.16493362,-0.18325958,0.0,-9999,-9999,-9999
1476238157755,-9999,-9999,1008.58997,3.2944214,2.27928,10.25676,-0.8355298,0.41484106,1.6235609,-4.0625,-19.8125,-4.125,166.5263,97.77296896,-9999,-0.0036651916,0.059864793,-0.4007276,0.0,-9999,-9999,-9999
1476238157869,-9999,-9999,1008.58997,3.6008794,2.087744,8.1881695,-0.56006694,0.04738915,-0.3323841,-3.5,-20.9375,-4.5625,167.77032,99.65802196,-9999,0.037873644,-0.02565634,-0.14049901,0.0,-9999,-9999,-9999
1476238157989,-9999,-9999,1008.69,2.6240451,2.681506,9.701305,-1.0875599,0.51763344,0.888834,-2.5625,-21.5625,-5.5625,169.15851,101.57959676,-9999,-0.0036651916,0.11362094,-0.25778514,0.0,-9999,-9999,-9999
1476238158099,-9999,-9999,1008.58997,3.2369606,2.432509,8.149862,-0.6081307,0.22568703,-0.59745693,-2.0,-21.625,-5.125,170.71844,103.53967968,RIGHT,-0.13194689,-0.09407325,-0.065973446,0.0,-9999,-9999,-9999
1476238158214,-9999,-9999,1008.52997,2.432509,2.4899697,9.509769,-1.4803367,0.44871664,0.9881077,-1.75,-22.5,-4.9375,172.16498,105.54475417999998,RIGHT,-0.07941248,0.0012217305,-0.23823744,0.0,-9999,-9999,-9999
1476238158330,-9999,-9999,1008.63,4.5394063,2.2218192,8.973468,0.44629097,-0.01944995,0.16750431,-1.6875,-21.625,-4.5,173.53448,107.58299137999998,RIGHT,-0.17592919,-0.1563815,-0.04520403,0.0,-9999,-9999,-9999
1476238158442,-9999,-9999,1008.58997,3.8307228,2.2026656,7.5944076,-0.06012535,0.18249345,-1.029913,-1.3125,-21.1875,-4.125,175.41565,109.66390817999998,RIGHT,0.02565634,-0.10873401,-0.20525073,0.0,-9999,-9999,-9999
1476238158557,-9999,-9999,1008.52997,3.3518825,2.528277,8.628703,-0.6068592,0.3594346,-0.21963787,-1.3125,-20.875,-4.5625,176.5257,111.77975418,RIGHT,0.059864793,0.008552114,-0.19181168,0.0,-9999,-9999,-9999
1476238158676,-9999,-9999,1008.56,3.217807,2.3175871,9.184157,-0.49747372,0.1202538,0.3825245,-1.0625,-20.9375,-5.6875,177.28522,113.91390827999997,RIGHT,0.021991149,0.0061086523,-0.17837265,0.0,-9999,-9999,-9999
1476238158786,-9999,-9999,1008.56,3.0071173,2.5474305,8.973468,-0.73058677,0.34680748,0.17817307,-1.375,-21.0,-5.625,177.9931,116.07242388,RIGHT,0.009773844,-0.0036651916,-0.13927728,0.0,-9999,-9999,-9999
1476238158900,-9999,-9999,1008.63,3.6008794,2.6623523,9.069236,-0.22783494,0.35735822,0.2997446,-1.0625,-20.6875,-5.125,178.62341,118.24420177999998,RIGHT,-0.09162979,-0.04642576,-0.07696902,0.0,-9999,-9999,-9999
1476238159012,-9999,-9999,1008.63,3.4476504,2.566584,8.686164,-0.20896149,0.20185399,-0.08458328,-0.875,-21.5,-4.8125,179.3949,120.43521678,RIGHT,-0.013439035,-0.008552114,-0.105068825,0.0,-9999,-9999,-9999
1476238159123,-9999,-9999,1008.5,3.1794999,2.7389667,9.050082,-0.48944116,0.34254694,0.27703094,-0.5625,-22.1875,-5.1875,180.10773,122.64525345999999,RIGHT,-0.039095376,-0.007330383,-0.11362094,0.0,-9999,-9999,-9999
1476238159242,-9999,-9999,1008.66,2.9879637,2.6431987,8.513782,-0.6906121,0.24415207,-0.2774601,0.1875,-21.875,-5.625,180.6426,124.86382085999999,RIGHT,0.004886922,0.019547688,-0.09285152,0.0,-9999,-9999,-9999
1476238159352,-9999,-9999,1008.52997,2.585738,2.8538885,8.169016,-0.8994429,0.35715103,-0.4806528,-0.125,-22.0,-5.4375,181.29887,127.09804165999998,RIGHT,0.021991149,-0.030543262,-0.04153884,0.0,-9999,-9999,-9999
1476238159464,-9999,-9999,1008.5,3.4093432,2.681506,9.605537,-0.21206069,0.21397114,0.7016821,0.0625,-22.1875,-5.75,181.76408,129.35424486,RIGHT,-0.22724187,0.057421334,0.010995574,0.0,-9999,-9999,-9999
1476238159572,-9999,-9999,1008.57,3.1986535,2.183512,9.643845,-0.21623373,-0.18585992,0.6079149,0.0625,-21.0,-5.625,182.44398,131.62897646,RIGHT,-0.18081611,-0.002443461,-0.02321288,0.0,-9999,-9999,-9999
