Time,Temp,Hum,Baro,Acc(x),Acc(y),Acc(z),Mag(x),Mag(y),Mag(z),Gyro(x),Gyro(y),Gyro(z),Light,Lat,Long,Stop
12:16:48.155,-9999,-9999,1000.82,0.05746084,1.7621324,9.56723,-10.25,43.8125,8.8125,-0.12339478,0.02321288,-0.002443461,374.0,-9999,-9999,3
12:16:48.274,-9999,-9999,1000.86,-0.019153614,1.934515,9.375694,-10.4375,43.75,9.75,0.039095376,0.080634214,-0.0012217305,374.0,-9999,-9999,3
12:16:48.380,-9999,-9999,1000.88995,0.038307227,1.7621324,9.471462,-10.5625,43.625,10.3125,-0.057421334,0.09896017,0.014660766,374.0,-9999,-9999,3
12:16:48.490,-9999,-9999,1000.88995,-0.05746084,1.8004397,9.682152,-10.5625,44.0,10.6875,0.009773844,0.17104226,0.096516706,374.0,-9999,-9999,3
12:16:48.591,-9999,-9999,1000.88995,-0.038307227,2.27928,9.14585,-10.3125,44.3125,10.0,0.19914207,0.18570304,-0.07696902,374.0,-9999,-9999,3
12:16:48.701,-9999,-9999,1000.82,-0.22984336,2.7006595,9.050082,-10.6875,43.8125,9.6875,0.02443461,0.14294247,-0.032986723,374.0,-9999,-9999,3
12:16:48.803,-9999,-9999,1000.82,-0.61291564,2.7964275,9.490616,-11.125,43.3125,9.5625,0.058643065,0.49357912,-0.021991149,416.0,-9999,-9999,3
12:16:48.906,-9999,-9999,1000.75995,-0.19153613,2.7964275,9.184157,-11.5,43.8125,8.9375,0.032986723,0.047647487,-0.06719518,416.0,-9999,-9999,3
12:16:49.014,-9999,-9999,1000.79,-1.091756,2.681506,9.241618,-11.5625,44.1875,9.5625,-0.12095132,0.015882496,0.04520403,486.0,-9999,-9999,3
12:16:49.130,-9999,-9999,1000.86,-0.36391866,2.1452048,9.394848,-12.1875,43.625,10.75,-0.13561209,-0.18448131,0.02076942,486.0,-9999,-9999,3
12:16:49.233,-9999,-9999,1000.82,-0.4405331,2.1068976,9.337387,-12.3125,43.375,12.6875,0.0842994,-0.042760566,0.062308256,486.0,-9999,-9999,3
12:16:49.343,-9999,-9999,1000.82,-0.21068975,2.183512,9.394848,-12.3125,43.625,13.5625,0.14905111,0.10140363,0.047647487,416.0,-9999,-9999,3
12:16:49.448,-9999,-9999,1000.82,-0.05746084,2.3175871,9.433155,-12.5,42.75,13.5,0.16493362,0.14172074,0.03176499,416.0,-9999,-9999,3
12:16:49.555,-9999,-9999,1000.75995,-0.15322891,2.6048915,9.107543,-12.5625,42.375,12.9375,0.29443705,0.27366763,0.03176499,416.0,-9999,-9999,3
12:16:49.660,-9999,-9999,1000.82,-0.5363012,3.083732,9.107543,-12.5625,42.1875,12.25,0.02076942,-0.02687807,0.06841691,416.0,-9999,-9999,3
12:16:49.762,-9999,-9999,1000.75995,-0.5363012,2.777274,9.260772,-12.875,42.125,12.625,-0.064751714,-0.0720821,0.028099801,416.0,-9999,-9999,3
12:16:49.867,-9999,-9999,1000.92,-0.4213795,2.9113493,9.56723,-13.0,41.6875,12.5,0.10995574,0.05375614,0.058643065,416.0,-9999,-9999,3
12:16:49.982,-9999,-9999,1000.86,-0.51714754,2.7006595,9.375694,-13.25,41.4375,12.375,-0.11362094,0.43371433,0.08307768,416.0,-9999,-9999,3
12:16:50.087,-9999,-9999,1000.82,-0.095768064,2.336741,9.490616,-12.75,42.75,12.6875,0.09162979,0.13805555,-0.008552114,416.0,-9999,-9999,3
12:16:50.196,-9999,-9999,1000.82,-0.1340753,2.7006595,8.820239,-12.8125,43.25,13.125,0.1282817,0.36774087,-0.035430185,416.0,-9999,-9999,3
12:16:50.299,-9999,-9999,1000.82,-0.34476504,2.6048915,9.279925,-12.8125,44.25,11.9375,-0.015882496,0.15760323,0.0720821,528.0,-9999,-9999,3
12:16:50.405,-9999,-9999,1000.75995,-0.5554548,2.8538885,9.107543,-12.3125,43.875,11.6875,0.16371189,0.10629055,0.030543262,528.0,-9999,-9999,3
12:16:50.513,-9999,-9999,1000.86,-0.6895301,2.4708161,9.260772,-11.9375,44.1875,11.0625,0.059864793,0.21380283,0.087964594,528.0,-9999,-9999,3
12:16:50.617,-9999,-9999,1000.75995,-0.93852705,2.1452048,9.394848,-11.8125,44.0,11.0,0.0,0.1966986,0.0720821,528.0,-9999,-9999,3
12:16:50.724,-9999,-9999,1000.73,-0.59376204,1.7812861,9.662998,-11.375,44.25,11.5625,-0.17104226,-0.1966986,0.035430185,528.0,-9999,-9999,-9999
12:16:50.829,-9999,-9999,1000.79,-0.4405331,1.6472107,9.624691,-12.0,43.625,12.6875,0.23335053,0.15027285,0.15149458,486.0,-9999,-9999,-9999
12:16:50.944,-9999,-9999,1000.75995,-0.40222588,1.3982137,9.509769,-11.875,42.875,13.25,0.058643065,-0.15760323,0.10995574,486.0,-9999,-9999,-9999
12:16:51.063,-9999,-9999,1000.73,0.019153614,1.532289,9.605537,-10.9375,42.625,12.9375,0.0036651916,-0.26145032,0.12705997,486.0,-9999,-9999,-9999
12:16:51.168,-9999,-9999,1000.75995,-0.19153613,2.0494366,8.858546,-10.5625,42.25,12.1875,0.43493605,0.35185838,0.062308256,374.0,-9999,-9999,-9999
12:16:51.269,-9999,-9999,1000.73,-0.24899697,2.432509,9.375694,-9.875,42.25,10.25,0.02565634,0.09896017,0.0720821,374.0,-9999,-9999,-9999
12:16:51.378,-9999,-9999,1000.73,-0.2681506,2.2601264,9.3182335,-9.5625,43.5,9.875,0.05131268,0.047647487,-0.047647487,416.0,-9999,-9999,-9999
12:16:51.486,-9999,-9999,1000.73,-0.019153614,2.336741,9.030929,-10.0625,43.5,10.4375,0.17348573,0.073303826,0.057421334,416.0,-9999,-9999,-9999
12:16:51.591,-9999,-9999,1000.79,-0.49799395,2.183512,9.77792,-10.3125,42.9375,10.8125,-0.021991149,-0.13927728,0.07941248,416.0,-9999,-9999,-9999
12:16:51.693,-9999,-9999,1000.88995,0.076614454,2.0685902,9.586384,-10.9375,43.0625,11.625,0.019547688,0.19792034,-0.039095376,338.0,-9999,-9999,-9999
12:16:51.810,-9999,-9999,1000.73,0.17238252,2.0494366,9.299079,-11.5,42.625,11.6875,0.31520647,0.02565634,0.014660766,338.0,-9999,-9999,-9999
12:16:51.924,-9999,-9999,1000.79,0.0,2.5091233,9.605537,-11.3125,41.9375,10.6875,0.09162979,0.22235495,0.056199603,338.0,-9999,-9999,-9999
12:16:52.034,-9999,-9999,1000.73,0.17238252,2.834735,9.203311,-11.3125,40.875,9.4375,0.42394048,0.07086037,0.04642576,374.0,-9999,-9999,-9999
12:16:52.140,-9999,-9999,1000.79,-0.05746084,2.6623523,9.203311,-10.9375,40.1875,8.3125,0.0720821,0.15515977,0.018325957,374.0,-9999,-9999,-9999
12:16:52.249,-9999,-9999,1000.75995,-0.45968673,2.6048915,8.743625,-10.25,40.3125,7.375,0.089186326,0.22724187,0.07086037,374.0,-9999,-9999,-9999
12:16:52.368,-9999,-9999,1000.73,-0.4405331,2.7581203,8.858546,-10.4375,40.1875,7.25,-0.009773844,0.09162979,-0.02076942,374.0,-9999,-9999,-9999
12:16:52.478,-9999,-9999,1000.88995,-0.24899697,2.566584,9.356541,-10.25,41.0625,7.4375,-0.09773844,0.056199603,-0.014660766,374.0,-9999,-9999,-9999
12:16:52.586,-9999,-9999,1000.79,-0.076614454,2.6431987,9.279925,-11.3125,41.9375,7.4375,-0.030543262,-0.04642576,0.0012217305,374.0,-9999,-9999,-9999
12:16:52.702,-9999,-9999,1000.82,-0.05746084,2.9496565,8.7053175,-11.625,42.375,8.3125,0.25045475,-0.014660766,0.057421334,374.0,-9999,-9999,-9999
12:16:52.809,-9999,-9999,1000.79,-0.038307227,2.96881,8.992621,-11.375,42.25,7.5625,0.010995574,-0.09162979,-0.0036651916,388.0,-9999,-9999,-9999
12:16:52.912,-9999,-9999,1000.79,-0.1340753,3.371036,8.8777,-11.0,41.75,6.5625,0.096516706,0.037873644,0.0036651916,388.0,-9999,-9999,-9999
12:16:53.016,-9999,-9999,1000.75995,-0.34476504,3.5242648,9.222465,-10.875,41.25,6.375,0.035430185,0.16737708,0.030543262,388.0,-9999,-9999,-9999
12:16:53.121,-9999,-9999,1000.75995,-0.24899697,3.620033,8.820239,-10.4375,41.375,5.9375,0.035430185,0.204029,0.02321288,375.0,-9999,-9999,-9999
12:16:53.235,-9999,-9999,1000.88995,-0.4405331,3.4476504,8.8777,-10.5625,40.5,6.625,-0.034208454,0.19425514,0.029321533,375.0,-9999,-9999,-9999
12:16:53.340,-9999,-9999,1000.75995,-0.15322891,3.5625722,8.954314,-9.8125,40.4375,6.6875,-0.0036651916,-0.1563815,0.03176499,375.0,-9999,-9999,-9999
12:16:53.450,-9999,-9999,1000.75995,-0.21068975,3.4476504,9.011775,-9.5625,40.875,7.0625,0.030543262,-0.111177474,0.087964594,375.0,-9999,-9999,-9999
12:16:53.560,-9999,-9999,1000.75995,-0.17238252,3.2752678,8.992621,-9.6875,41.875,6.875,-0.09896017,-0.017104227,0.02076942,375.0,-9999,-9999,-9999
12:16:53.664,-9999,-9999,1000.86,-0.22984336,3.715801,8.820239,-9.875,42.625,6.8125,0.18448131,0.26511553,0.052534413,308.0,-9999,-9999,-9999
12:16:53.767,-9999,-9999,1000.75995,-0.11492168,3.6774938,9.165004,-10.75,42.1875,5.75,0.029321533,0.2284636,0.012217305,308.0,-9999,-9999,-9999
12:16:53.874,-9999,-9999,1000.79,-0.1340753,4.060566,8.379706,-10.8125,41.0625,4.875,-0.18448131,-0.41172317,0.065973446,308.0,-9999,-9999,-9999
